,EU_Sales,Global_Sales,JP_Sales,NA_Sales,Other_Sales,genre,name,platform,publisher,rank,year
97,0.00,0.00,0.00,0.00,0.00,Action,Gifboook,iOS,N/A,150098,N/A
98,0.00,0.00,0.00,0.00,0.00,Action,Shelf Maker with Tattoo Design Wallpaper,iOS,N/A,150099,N/A
99,0.00,0.00,0.00,0.00,0.00,Action,Olho Cidado,iOS,N/A,150100,N/A
100,0.00,0.00,0.00,0.00,0.00,Action,Formula One,GG,Domark Software,150101,1992
101,0.00,0.00,0.00,0.00,0.00,Fighting,Hokuto no Ken,NES,Toei Animation,150102,1986
102,0.00,0.00,0.00,0.00,0.00,Strategy,Daikaijyuu Monogatari: Miracle of the Zone II,GB,Hudson Soft,150103,1999
103,0.00,0.00,0.00,0.00,0.00,Action,Battle Slots,PC,N/A,150104,N/A
104,0.00,0.00,0.00,0.00,0.00,Misc,Doodle Train - Railroad Puzzler,iOS,N/A,150105,N/A
105,0.00,0.00,0.00,0.00,0.00,Action,Munching Maggot,iOS,N/A,150106,N/A
106,0.00,0.00,0.00,0.00,0.00,Action,Crazy Little Dentist Office Celebrity Teeth Makeover Story - Fun Free Virtual Kids Doctor Games,iOS,N/A,150107,N/A
107,0.00,0.00,0.00,0.00,0.00,Action,Free Hidden Object Games : Palace Resort - seek missing objects & hidden pictures in this pocket puzzle game,iOS,N/A,150108,N/A
108,0.00,0.00,0.00,0.00,0.00,Action,Prisme Avenir,iOS,N/A,150109,N/A
109,0.00,0.00,0.00,0.00,0.00,Action,101 Slot Palace Casino of Vegas - Free Advanced Edition,iOS,N/A,150110,N/A
110,0.00,0.00,0.00,0.00,0.00,Action,2016 A Star Pins Treasure Lucky Slots Game - FREE Slots Machine,iOS,N/A,150111,N/A
111,0.00,0.00,0.00,0.00,0.00,Action,Classic Marino : Mushroom War - Princess Rescue,iOS,N/A,150112,N/A
112,0.00,0.00,0.00,0.00,0.00,Action,Jack and His Hippo Family,iOS,N/A,150113,N/A
113,0.00,0.00,0.00,0.00,0.00,Action,Addiction Race Tank Pro : Race All,iOS,N/A,150114,N/A
114,0.00,0.00,0.00,0.00,0.00,Action,Chocolate  Wallpapers,iOS,N/A,150115,N/A
115,0.00,0.00,0.00,0.00,0.00,Action,Wheres the health inspector?,iOS,N/A,150116,N/A
116,0.00,0.00,0.00,0.00,0.00,Action,A Skate Fast,iOS,N/A,150117,N/A
117,0.00,0.00,0.00,0.00,0.00,Action,SherlockTalent,iOS,N/A,150118,N/A
118,0.00,0.00,0.00,0.00,0.00,Action,Eva Koleji,iOS,N/A,150119,N/A
119,0.00,0.00,0.00,0.00,0.00,Platform,The Addams Family,SNES,Ocean,150120,1992
120,0.00,0.00,0.00,0.00,0.00,Misc,My Rabbids,DS,N/A,150121,N/A
121,0.00,0.00,0.00,0.00,0.00,Simulation,GodFinger,iOS,ngmoco:),150122,2010
122,0.00,0.00,0.00,0.00,0.00,Misc,Ludo Pro,iOS,N/A,150123,N/A
123,0.00,0.00,0.00,0.00,0.00,Misc,Magnx,iOS,N/A,150124,N/A
124,0.00,0.00,0.00,0.00,0.00,Action,Music Monsters,iOS,N/A,150125,N/A
125,0.00,0.00,0.00,0.00,0.00,Puzzle,Pepper Panic Saga,BRW,N/A,150126,N/A
126,0.00,0.00,0.00,0.00,0.00,Action,Delta Church,iOS,N/A,150127,N/A
127,0.00,0.00,0.00,0.00,0.00,Action,2016 Spades Revenge Slot Machines - Version Free Slots,iOS,N/A,150128,N/A
128,0.00,0.00,0.00,0.00,0.00,Action,Face Jacker.,iOS,N/A,150129,N/A
129,0.00,0.00,0.00,0.00,0.00,Action,2016 Super Heaven Lucky Slots Game 3 - FREE Casino Slots,iOS,N/A,150130,N/A
130,0.00,0.00,0.00,0.00,0.00,Action,Slender Man Nights Hunter: Scary horror ghost Escape From Abandoned forest PRO,iOS,N/A,150131,N/A
131,0.00,0.00,0.00,0.00,0.00,Action,AntiCrystalGem : License to use,iOS,N/A,150132,N/A
132,0.00,0.00,0.00,0.00,0.00,Action,Zettler Humor Kalender 2017,iOS,N/A,150133,N/A
133,0.00,0.00,0.00,0.00,0.00,Action,Froggy Roads,iOS,N/A,150134,N/A
134,0.00,0.00,0.00,0.00,0.00,Action,A Dodge Flight Action : Run Sky,iOS,N/A,150135,N/A
135,0.00,0.00,0.00,0.00,0.00,Action,VR Extreme Police Bus Drive Game -Pro,iOS,N/A,150136,N/A
136,0.00,0.00,0.00,0.00,0.00,Action,Info Trust Western Cape SA,iOS,N/A,150137,N/A
137,0.00,0.00,0.00,0.00,0.00,Action,Escape 21 Small Rooms,iOS,N/A,150138,N/A
138,0.00,0.00,0.00,0.00,0.00,Action,Meteor Line Game,iOS,N/A,150139,N/A
139,0.00,0.00,0.00,0.00,0.00,Action,Oplus Security,iOS,N/A,150140,N/A
140,0.00,0.00,0.00,0.00,0.00,Action,Spotlight Lounge,iOS,N/A,150141,N/A
141,0.00,0.00,0.00,0.00,0.00,Action,Kiiper Church - Pastors,iOS,N/A,150142,N/A
142,0.00,0.00,0.00,0.00,0.00,Role-Playing,EverQuest: Gates of Discord,PC,Ubisoft,150143,2004
143,0.00,0.00,0.00,0.00,0.00,Adventure,Shivers,PC,Sierra Online,150144,1994
144,0.00,0.00,0.00,0.00,0.00,Puzzle,Quibbles,iOS,N/A,150145,N/A
145,0.00,0.00,0.00,0.00,0.00,Action,Are You a Good Thief?,iOS,N/A,150146,N/A
146,0.00,0.00,0.00,0.00,0.00,Action,Dont Step on the White Fragile Tile,iOS,N/A,150147,N/A
147,0.00,0.00,0.00,0.00,0.00,Action,Grammar Year 5 NAPLAN Style,iOS,N/A,150148,N/A
148,0.00,0.00,0.00,0.00,0.00,Action,Arabian Princess Dress - Best Game For Girls,iOS,N/A,150149,N/A
149,0.00,0.00,0.00,0.00,0.00,Action,2016  - A Crazy Jackpot Dice SLOTS - FREE Vegas SLOTS Game,iOS,N/A,150150,N/A
150,0.00,0.00,0.00,0.00,0.00,Action,DigiValet Suba,iOS,N/A,150151,N/A
151,0.00,0.00,0.00,0.00,0.00,Action,Feedmaster,iOS,N/A,150152,N/A
152,0.00,0.00,0.00,0.00,0.00,Action,Driver HoppInRide,iOS,N/A,150153,N/A
153,0.00,0.00,0.00,0.00,0.00,Action,Slotstown Super Machine Casino,iOS,N/A,150154,N/A
154,0.00,0.00,0.00,0.00,0.00,Action,Hot Machine Deluxe Edition - Vegas Paradise Casino,iOS,N/A,150155,N/A
155,0.00,0.00,0.00,0.00,0.00,Action,Vr Wild Horse Simulator : Real Mountain Rid-ing 3D,iOS,N/A,150156,N/A
156,0.00,0.00,0.00,0.00,0.00,Action,1 Billiard Ball Spinning,iOS,N/A,150157,N/A
157,0.00,0.00,0.00,0.00,0.00,Action,Invert - A Minimal Puzzle Game,iOS,N/A,150158,N/A
158,0.00,0.00,0.00,0.00,0.00,Action,KotioPro,iOS,N/A,150159,N/A
159,0.00,0.00,0.00,0.00,0.00,Action,My Brain Game,iOS,N/A,150160,N/A
160,0.00,0.00,0.00,0.00,0.00,Action,Yaal,iOS,N/A,150161,N/A
161,0.00,0.00,0.00,0.00,0.00,Shooter,Soukyu-Gurentai: Oubushustugeki,PS,Data East,150162,1997
162,0.00,0.00,0.00,0.00,0.00,Simulation,Densha de Go! EX,SAT,Takara,150163,1998
163,0.00,0.00,0.00,0.00,0.00,Shooter,DOOM Classic,iOS,id Software,150164,2009
164,0.00,0.00,0.00,0.00,0.00,Shooter,BioShock Vita,PSV,Unknown,150165,N/A
165,0.00,0.00,0.00,0.00,0.00,Action,Quest Runner,iOS,N/A,150166,N/A
166,0.00,0.00,0.00,0.00,0.00,Action,Beach Frenzy,iOS,N/A,150167,N/A
167,0.00,0.00,0.00,0.00,0.00,Misc,FlyAwayBats,iOS,N/A,150168,N/A
168,0.00,0.00,0.00,0.00,0.00,Simulation,DoubleDown Casino,And,N/A,150169,N/A
169,0.00,0.00,0.00,0.00,0.00,Action,IDrive One,iOS,N/A,150170,N/A
170,0.00,0.00,0.00,0.00,0.00,Action,Telegraph Business Events,iOS,N/A,150171,N/A
171,0.00,0.00,0.00,0.00,0.00,Action,Math Genius Calculations,iOS,N/A,150172,N/A
172,0.00,0.00,0.00,0.00,0.00,Action,"??????-???????,????????",iOS,N/A,150173,N/A
173,0.00,0.00,0.00,0.00,0.00,Action,Semana Sebrae,iOS,N/A,150174,N/A
174,0.00,0.00,0.00,0.00,0.00,Action,A Neon Hill Race Pro - Ultra Nitro Bike Racing,iOS,N/A,150175,N/A
175,0.00,0.00,0.00,0.00,0.00,Action,Easy way to learn French - My Languages,iOS,N/A,150176,N/A
176,0.00,0.00,0.00,0.00,0.00,Action,5184??,iOS,N/A,150177,N/A
177,0.00,0.00,0.00,0.00,0.00,Action,polycolor,iOS,N/A,150178,N/A
178,0.00,0.00,0.00,0.00,0.00,Action,???????-iso9001????????,iOS,N/A,150179,N/A
179,0.00,0.00,0.00,0.00,0.00,Action,Tankcast,iOS,N/A,150180,N/A
180,0.00,0.00,0.00,0.00,0.00,Action,LocciTrack,iOS,N/A,150181,N/A
181,0.00,0.00,0.00,0.00,0.00,Puzzle,Wario's Woods,NES,Nintendo,150182,1994
182,0.00,0.00,0.00,0.00,0.00,Action,Tom & Jerry: The Magic Ring,GBA,Ubisoft,150183,2002
183,0.00,0.00,0.00,0.00,0.00,Strategy,Blitzkrieg 2: Fall of the Reich,PC,CDV Software Entertainment,150184,2007
184,0.00,0.00,0.00,0.00,0.00,Adventure,Bishoujo Senshi Sailor Moon,TG16,Banpresto,150185,1994
185,0.00,0.00,0.00,0.00,0.00,Misc,Candy Frog,iOS,N/A,150186,N/A
186,0.00,0.00,0.00,0.00,0.00,Action,Ghost&Rockets,iOS,N/A,150187,N/A
187,0.00,0.00,0.00,0.00,0.00,Action,Muscle Run,iOS,N/A,150188,N/A
188,0.00,0.00,0.00,0.00,0.00,Role-Playing,Pixel Piracy,PC,N/A,150189,N/A
189,0.00,0.00,0.00,0.00,0.00,Action,777 Gold Themed Slots Machines: Free Casino Slots Game,iOS,N/A,150190,N/A
190,0.00,0.00,0.00,0.00,0.00,Action,?????????????? - ??????,iOS,N/A,150191,N/A
191,0.00,0.00,0.00,0.00,0.00,Action,A Double Casino Golden Gambler Slots Game - FREE Slots Machine,iOS,N/A,150192,N/A
192,0.00,0.00,0.00,0.00,0.00,Action,San Benito Naz,iOS,N/A,150193,N/A
193,0.00,0.00,0.00,0.00,0.00,Action,Son Words,iOS,N/A,150194,N/A
194,0.00,0.00,0.00,0.00,0.00,Action,i-FlashD,iOS,N/A,150195,N/A
195,0.00,0.00,0.00,0.00,0.00,Action,DallasCountyGOP,iOS,N/A,150196,N/A
196,0.00,0.00,0.00,0.00,0.00,Action,A Orange Stack - SUPER HARD -,iOS,N/A,150197,N/A
197,0.00,0.00,0.00,0.00,0.00,Action,The Perfect Family Organizer  Premium,iOS,N/A,150198,N/A
198,0.00,0.00,0.00,0.00,0.00,Action,Thief Jewels: Pirate Jewel Kingdom,iOS,N/A,150199,N/A
199,0.00,0.00,0.00,0.00,0.00,Action,ELAC Codes,iOS,N/A,150200,N/A
200,0.00,0.00,0.00,0.00,0.00,Action,Mall Parking Lot: Car Park - Pro,iOS,N/A,150201,N/A
201,0.00,0.00,0.00,0.00,0.00,Action,Jewel Index,iOS,N/A,150202,N/A
202,0.00,0.00,0.00,0.00,0.00,Action,TABE 2017,iOS,N/A,150203,N/A
203,0.00,0.00,0.00,0.00,0.00,Fighting,Battle Spirits: Digimon Frontier,WS,Namco Bandai Games,150204,2002
204,0.00,0.00,0.00,0.00,0.00,Role-Playing,The Agency,PC,Unknown,150205,N/A
205,0.00,0.00,0.00,0.00,0.00,Shooter,NormalTanks,Wii,N/A,150206,N/A
206,0.00,0.00,0.00,0.00,0.00,Misc,"Lupin,s TypeWriter",iOS,N/A,150207,N/A
207,0.00,0.00,0.00,0.00,0.00,Platform,Legend Of Princess Q,iOS,N/A,150208,N/A
208,0.00,0.00,0.00,0.00,0.00,Shooter,Contract Killer 2,iOS,N/A,150209,N/A
209,0.00,0.00,0.00,0.00,0.00,Strategy,Evopollution,PC,N/A,150210,N/A
210,0.00,0.00,0.00,0.00,0.00,Action,Sight Words that TEACH,iOS,N/A,150211,N/A
211,0.00,0.00,0.00,0.00,0.00,Action,Police Parking 3D Extended 2,iOS,N/A,150212,N/A
212,0.00,0.00,0.00,0.00,0.00,Action,A Caesar Vegas Palace Of Vegas - Vegas Strip Casino Slot Machines,iOS,N/A,150213,N/A
213,0.00,0.00,0.00,0.00,0.00,Action,Presto Pizza,iOS,N/A,150214,N/A
214,0.00,0.00,0.00,0.00,0.00,Action,Electronic Goes Green 2016,iOS,N/A,150215,N/A
215,0.00,0.00,0.00,0.00,0.00,Action,PocketMan GO! - Jump Endless Arcade Game,iOS,N/A,150216,N/A
216,0.00,0.00,0.00,0.00,0.00,Action,Audiodict Indonesia Belanda Kamus Audio Pro,iOS,N/A,150217,N/A
217,0.00,0.00,0.00,0.00,0.00,Action,The White House Pilates,iOS,N/A,150218,N/A
218,0.00,0.00,0.00,0.00,0.00,Action,Rainbow Factory - Future Worm! Version,iOS,N/A,150219,N/A
219,0.00,0.00,0.00,0.00,0.00,Action,VPlite The Address Montgomerie Dubai,iOS,N/A,150220,N/A
220,0.00,0.00,0.00,0.00,0.00,Action,Lostik,iOS,N/A,150221,N/A
221,0.00,0.00,0.00,0.00,0.00,Action,A set of colorful flat insect bug Sticker,iOS,N/A,150222,N/A
222,0.00,0.00,0.00,0.00,0.00,Action,Digicall App,iOS,N/A,150223,N/A
223,0.00,0.00,0.00,0.00,0.00,Action,Bl1NK,iOS,N/A,150224,N/A
224,0.00,0.00,0.00,0.00,0.00,Action,T???,iOS,N/A,150225,N/A
225,0.00,0.00,0.00,0.00,0.00,Misc,Othello,GB,Nintendo,150226,1989
226,0.00,0.00,0.00,0.00,0.00,Action,Mech Gladiator,X360,Microsoft Game Studios,150227,2009
227,0.00,0.00,0.00,0.00,0.00,Puzzle,Panic Block,iOS,Unknown,150228,2010
228,0.00,0.00,0.00,0.00,0.00,Strategy,Star Lords,OSX,N/A,150229,N/A
229,0.00,0.00,0.00,0.00,0.00,Action,City Assistance,iOS,N/A,150230,N/A
230,0.00,0.00,0.00,0.00,0.00,Action,?????-??????????,iOS,N/A,150231,N/A
231,0.00,0.00,0.00,0.00,0.00,Action,All In Magic Money,iOS,N/A,150232,N/A
232,0.00,0.00,0.00,0.00,0.00,Action,TeflJobs.net,iOS,N/A,150233,N/A
233,0.00,0.00,0.00,0.00,0.00,Action,China mahjong!,iOS,N/A,150234,N/A
234,0.00,0.00,0.00,0.00,0.00,Action,Casino Poker Slot Machine for Fun,iOS,N/A,150235,N/A
235,0.00,0.00,0.00,0.00,0.00,Action,Coupons for Expedia Hotel - Discount,iOS,N/A,150236,N/A
236,0.00,0.00,0.00,0.00,0.00,Action,Mind Mastery Techniques,iOS,N/A,150237,N/A
237,0.00,0.00,0.00,0.00,0.00,Action,Music Quiz - Guess the Artist - 2009 Edition,iOS,N/A,150238,N/A
238,0.00,0.00,0.00,0.00,0.00,Action,Mountain Taxi : Night Driving Pro,iOS,N/A,150239,N/A
239,0.00,0.00,0.00,0.00,0.00,Action,F-22K Raptor for Korea,iOS,N/A,150240,N/A
240,0.00,0.00,0.00,0.00,0.00,Action,Business Conference Africa,iOS,N/A,150241,N/A
241,0.00,0.00,0.00,0.00,0.00,Action,Peninsula East,iOS,N/A,150242,N/A
242,0.00,0.00,0.00,0.00,0.00,Action,Royal Caribbean International - Official App,iOS,N/A,150243,N/A
243,0.00,0.00,0.00,0.00,0.00,Shooter,Forgotten Worlds,GEN,Sega,150244,1989
244,0.00,0.00,0.00,0.00,0.00,Misc,Jissen Pachinko Hisshouhou! CR Hokuto no Ken,PS2,Sega,150245,2005
245,0.00,0.00,0.00,0.00,0.00,Strategy,Core Blaster,PS3,Unknown,150246,2010
246,0.00,0.00,0.00,0.00,0.00,Strategy,Magic: The Gathering - Duels of the Planeswalkers 2012,PS3,Wizards of the Coast,150247,2011
247,0.00,0.00,0.00,0.00,0.00,Misc,Doodle Ships,iOS,N/A,150248,N/A
248,0.00,0.00,0.00,0.00,0.00,Misc,Music Guess Pro,iOS,N/A,150249,N/A
249,0.00,0.00,0.00,0.00,0.00,Misc,2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe,WiiU,Ubisoft,150250,2013
250,0.00,0.00,0.00,0.00,0.00,Adventure,Hektor,PC,N/A,150251,N/A
251,0.00,0.00,0.00,0.00,0.00,Action,An Wild Jam Ceasar of Arabian - Best New FREE Slots,iOS,N/A,150252,N/A
252,0.00,0.00,0.00,0.00,0.00,Action,Slots Multi Reel Betline Match - Cracking the Nut Star City,iOS,N/A,150253,N/A
253,0.00,0.00,0.00,0.00,0.00,Action,Double Triple 7 Amazing Tap - Carpet Joint Games,iOS,N/A,150254,N/A
254,0.00,0.00,0.00,0.00,0.00,Action,Tumble Bugs Slots Game: LasVegas Casino Machines !,iOS,N/A,150255,N/A
255,0.00,0.00,0.00,0.00,0.00,Action,Radios Uruguay,iOS,N/A,150256,N/A
256,0.00,0.00,0.00,0.00,0.00,Action,Adrenaline Traffic : this is a games for speed,iOS,N/A,150257,N/A
