,EU_Sales,Global_Sales,JP_Sales,NA_Sales,Other_Sales,genre,name,platform,publisher,rank,year
105,0.00,0.00,0.00,0.00,0.00,Action,SIRION,iOS,N/A,30106,N/A
106,0.00,0.00,0.00,0.00,0.00,Action,TANKED!,iOS,N/A,30107,N/A
107,0.00,0.00,0.00,0.00,0.00,Action,Offroad Monster Truck Parking Simulator 3D:  A Real Truck Driving in Derby Racing game,iOS,N/A,30108,N/A
108,0.00,0.00,0.00,0.00,0.00,Action,Jump on the Stack,iOS,N/A,30109,N/A
109,0.00,0.00,0.00,0.00,0.00,Action,Hexaget,iOS,N/A,30110,N/A
110,0.00,0.00,0.00,0.00,0.00,Action,Frases e Indiretas,iOS,N/A,30111,N/A
111,0.00,0.00,0.00,0.00,0.00,Action,Podge16,iOS,N/A,30112,N/A
112,0.00,0.00,0.00,0.00,0.00,Action,Finn,iOS,N/A,30113,N/A
113,0.00,0.00,0.00,0.00,0.00,Action,VBC Pasadena,iOS,N/A,30114,N/A
114,0.00,0.00,0.00,0.00,0.00,Action,City of Sculpture,iOS,N/A,30115,N/A
115,0.00,0.00,0.00,0.00,0.00,Action,iChurchNetworks,iOS,N/A,30116,N/A
116,0.00,0.00,0.00,0.00,0.00,Action,Fantabook,iOS,N/A,30117,N/A
117,0.00,0.00,0.00,0.00,0.00,Action,PeopleQT,iOS,N/A,30118,N/A
118,0.00,0.00,0.00,0.00,0.00,Platform,Snake Rattle n Roll,NES,Nintendo,30119,1990
119,0.00,0.00,0.00,0.00,0.00,Sports,J-League Tactics Soccer,N64,ASCII Entertainment,30120,1999
120,0.00,0.00,0.00,0.00,0.00,Misc,Tele-Shibai Wii,Wii,Konami Digital Entertainment,30121,2009
121,0.00,0.00,0.00,0.00,0.00,Puzzle,Spin Six,DS,Nintendo,30122,2009
122,0.00,0.00,0.00,0.00,0.00,Misc,Chicken Wars,iOS,N/A,30123,N/A
123,0.00,0.00,0.00,0.00,0.00,Misc,Fish Ball,iOS,N/A,30124,N/A
124,0.00,0.00,0.00,0.00,0.00,Strategy,Crusader Kings,OSX,Paradox Interactive,30125,2012
125,0.00,0.00,0.00,0.00,0.00,Platform,Geometry Dash,And,N/A,30126,N/A
126,0.00,0.00,0.00,0.00,0.00,Action,Study-Pro AACS Romans-James,iOS,N/A,30127,N/A
127,0.00,0.00,0.00,0.00,0.00,Action,Shichifukujin and Slide Puzzle,iOS,N/A,30128,N/A
128,0.00,0.00,0.00,0.00,0.00,Action,OpenCMF,iOS,N/A,30129,N/A
129,0.00,0.00,0.00,0.00,0.00,Action,Cuisine Actuelle,iOS,N/A,30130,N/A
130,0.00,0.00,0.00,0.00,0.00,Action,????? ??????? - ????? ???? ????? ????? ?????,iOS,N/A,30131,N/A
131,0.00,0.00,0.00,0.00,0.00,Action,Horizon Credit Union,iOS,N/A,30132,N/A
132,0.00,0.00,0.00,0.00,0.00,Action,Rhodes Island Travel Guide,iOS,N/A,30133,N/A
133,0.00,0.00,0.00,0.00,0.00,Action,Car Mechanic : Sports Car Sim,iOS,N/A,30134,N/A
134,0.00,0.00,0.00,0.00,0.00,Action,games for kids - ????? ?????,iOS,N/A,30135,N/A
135,0.00,0.00,0.00,0.00,0.00,Action,VPN Master - Pro GO!,iOS,N/A,30136,N/A
136,0.00,0.00,0.00,0.00,0.00,Action,Chick N Land Takeaway,iOS,N/A,30137,N/A
137,0.00,0.00,0.00,0.00,0.00,Action,Apadrinhamento: Design,iOS,N/A,30138,N/A
138,0.00,0.00,0.00,0.00,0.00,Action,SoulCare,iOS,N/A,30139,N/A
139,0.00,0.00,0.00,0.00,0.00,Shooter,Volfied,TG16,Taito,30140,1989
140,0.00,0.00,0.00,0.00,0.00,Action,Conan,XB,TDK Mediactive,30141,2004
141,0.00,0.00,0.00,0.00,0.00,Role-Playing,The Faery Tale Adventure,GEN,Electronic Arts,30142,1990
142,0.00,0.00,0.00,0.00,0.00,Role-Playing,Aphelion,X360,N/A,30143,N/A
143,0.00,0.00,0.00,0.00,0.00,Misc,PinkyDistortionEp1,iOS,N/A,30144,N/A
144,0.00,0.00,0.00,0.00,0.00,Racing,Burnout Anthology,Arc,Williams,30145,1989
145,0.00,0.00,0.00,0.00,0.00,Action,Aztez,PS4,N/A,30146,N/A
146,0.00,0.00,0.00,0.00,0.00,Action,Abu Dhabi Money Casino Slots Games,iOS,N/A,30147,N/A
147,0.00,0.00,0.00,0.00,0.00,Action,Hell Bullfighters - Fighter Jet Simulator,iOS,N/A,30148,N/A
148,0.00,0.00,0.00,0.00,0.00,Action,"Lovely Animals - Girls Makeup, Dressup, and Makeover Games",iOS,N/A,30149,N/A
149,0.00,0.00,0.00,0.00,0.00,Action,TBFit,iOS,N/A,30150,N/A
150,0.00,0.00,0.00,0.00,0.00,Action,Double Triple Cave Slots - Super Las Vegas Wins,iOS,N/A,30151,N/A
151,0.00,0.00,0.00,0.00,0.00,Action,A Kingdom Secret Jump PRO - Amazing Fly From Lost Kingdom,iOS,N/A,30152,N/A
152,0.00,0.00,0.00,0.00,0.00,Action,iMoney - Smart Expenditure,iOS,N/A,30153,N/A
153,0.00,0.00,0.00,0.00,0.00,Action,Evil Minds: Dirty Charades!,iOS,N/A,30154,N/A
154,0.00,0.00,0.00,0.00,0.00,Action,Dashy Cubes Transformer,iOS,N/A,30155,N/A
155,0.00,0.00,0.00,0.00,0.00,Action,MOCAR,iOS,N/A,30156,N/A
156,0.00,0.00,0.00,0.00,0.00,Action,??? - FashionSShow,iOS,N/A,30157,N/A
157,0.00,0.00,0.00,0.00,0.00,Action,Strumenti VVF,iOS,N/A,30158,N/A
158,0.00,0.00,0.00,0.00,0.00,Action,SmartOne,iOS,N/A,30159,N/A
159,0.00,0.00,0.00,0.00,0.00,Action,Boston Terrier Animated Sticker,iOS,N/A,30160,N/A
160,0.00,0.00,0.00,0.00,0.00,Puzzle,Hatris,GB,Bullet Proof Software,30161,1991
161,0.00,0.00,0.00,0.00,0.00,Misc,Mario's Time Machine,NES,Software Toolworks,30162,1994
