,EU_Sales,Global_Sales,JP_Sales,NA_Sales,Other_Sales,genre,name,platform,publisher,rank,year
22,0.00,0.00,0.00,0.00,0.00,Action,Castle Conqueror: Revolution,GB,N/A,130023,N/A
23,0.00,0.00,0.00,0.00,0.00,Action,Hotel Dash Deluxe,iOS,N/A,130024,N/A
24,0.00,0.00,0.00,0.00,0.00,Action,3D Super-Bike Moto GP Racing: An Extreme Motor-Cycle Speed Run Race,iOS,N/A,130025,N/A
25,0.00,0.00,0.00,0.00,0.00,Action,Play FREE Deluxe Vegas Slots - FREE Lucky Machines,iOS,N/A,130026,N/A
26,0.00,0.00,0.00,0.00,0.00,Action,Up - UPray,iOS,N/A,130027,N/A
27,0.00,0.00,0.00,0.00,0.00,Action,i-???,iOS,N/A,130028,N/A
28,0.00,0.00,0.00,0.00,0.00,Action,Toy War Robot Triceratops,iOS,N/A,130029,N/A
29,0.00,0.00,0.00,0.00,0.00,Action,Slash Mobs,iOS,N/A,130030,N/A
30,0.00,0.00,0.00,0.00,0.00,Action,???AR??,iOS,N/A,130031,N/A
31,0.00,0.00,0.00,0.00,0.00,Action,777 Slots Vegas - Real Cassino,iOS,N/A,130032,N/A
32,0.00,0.00,0.00,0.00,0.00,Action,Keepy Ducky,iOS,N/A,130033,N/A
33,0.00,0.00,0.00,0.00,0.00,Action,Las Vegas Black Bird,iOS,N/A,130034,N/A
34,0.00,0.00,0.00,0.00,0.00,Action,Sudoku - Pro Sudoku Version Game,iOS,N/A,130035,N/A
35,0.00,0.00,0.00,0.00,0.00,Action,Out of Sugar,iOS,N/A,130036,N/A
36,0.00,0.00,0.00,0.00,0.00,Action,Bible Verse of the Day American King James Version,iOS,N/A,130037,N/A
37,0.00,0.00,0.00,0.00,0.00,Action,DV-Statistics,iOS,N/A,130038,N/A
38,0.00,0.00,0.00,0.00,0.00,Action,Churchill,iOS,N/A,130039,N/A
39,0.00,0.00,0.00,0.00,0.00,Action,Brave Adventure Season 1,iOS,N/A,130040,N/A
40,0.00,0.00,0.00,0.00,0.00,Sports,Sports Illustrated: Championship Football & Baseball,GB,Malibu Games,130041,1993
41,0.00,0.00,0.00,0.00,0.00,Adventure,Black Buccaneer,PC,10TACLE Studios,130042,2006
42,0.00,0.00,0.00,0.00,0.00,Adventure,Suspect,PC,Infocom,130043,1983
43,0.00,0.00,0.00,0.00,0.00,Misc,Parking Frenzy,iOS,N/A,130044,N/A
44,0.00,0.00,0.00,0.00,0.00,Action,Aliens: The Computer Game,ACPC,Electric Dreams Software,130045,1986
45,0.00,0.00,0.00,0.00,0.00,Action,Violett,iOS,N/A,130046,N/A
46,0.00,0.00,0.00,0.00,0.00,Action,TIME2020,iOS,N/A,130047,N/A
47,0.00,0.00,0.00,0.00,0.00,Action,7 King Juice Slots Adventure Free Cassino,iOS,N/A,130048,N/A
48,0.00,0.00,0.00,0.00,0.00,Action,Private House Of Fun Stars Slots - Free Amazing Game,iOS,N/A,130049,N/A
49,0.00,0.00,0.00,0.00,0.00,Action,One20,iOS,N/A,130050,N/A
50,0.00,0.00,0.00,0.00,0.00,Action,Tractor Transporter Truck,iOS,N/A,130051,N/A
51,0.00,0.00,0.00,0.00,0.00,Action,Fashion Collection Russia,iOS,N/A,130052,N/A
52,0.00,0.00,0.00,0.00,0.00,Action,REAL Red Deer Calls & Red Deer Sounds for Hunting -- BLUETOOTH COMPATIBLE,iOS,N/A,130053,N/A
53,0.00,0.00,0.00,0.00,0.00,Action,??Saku,iOS,N/A,130054,N/A
54,0.00,0.00,0.00,0.00,0.00,Action,SalesMeet17,iOS,N/A,130055,N/A
55,0.00,0.00,0.00,0.00,0.00,Action,Schedule of SkI Championship 2017 - Lahti Finland,iOS,N/A,130056,N/A
56,0.00,0.00,0.00,0.00,0.00,Action,Easta,iOS,N/A,130057,N/A
57,0.00,0.00,0.00,0.00,0.00,Action,Evolve - Mobile Field Service Management,iOS,N/A,130058,N/A
58,0.00,0.00,0.00,0.00,0.00,Action,Mexico Scientific Summit,iOS,N/A,130059,N/A
59,0.00,0.00,0.00,0.00,0.00,Action,Are - Tamil Landarea Unit Converter,iOS,N/A,130060,N/A
60,0.00,0.00,0.00,0.00,0.00,Shooter,Chex Quest,PC,Unknown,130061,1995
61,0.00,0.00,0.00,0.00,0.00,Role-Playing,Simple 2000 Series Vol. 44: The Hajimete no RPG,PS2,D3Publisher,130062,2004
62,0.00,0.00,0.00,0.00,0.00,Strategy,Tabloid Tycoon,PC,GSP,130063,2005
63,0.00,0.00,0.00,0.00,0.00,Role-Playing,Kawaii Pet Shop Monogatari,GB,Taito,130064,1999
64,0.00,0.00,0.00,0.00,0.00,Role-Playing,Ore no Shikabane o Koete Yuke,PS,Sony Computer Entertainment,130065,1999
65,0.00,0.00,0.00,0.00,0.00,Misc,Doodle Basketball - Crazy Attack！,iOS,N/A,130066,N/A
66,0.00,0.00,0.00,0.00,0.00,Misc,Movie Quotes Trivia,iOS,N/A,130067,N/A
67,0.00,0.00,0.00,0.00,0.00,Action,Betty Boop Slots,iOS,N/A,130068,N/A
68,0.00,0.00,0.00,0.00,0.00,Role-Playing,KeeperRL,PC,N/A,130069,N/A
69,0.00,0.00,0.00,0.00,0.00,Action,Fashion Room Dress Up 1Indoor Design In New Year&Remove Furniture,iOS,N/A,130070,N/A
70,0.00,0.00,0.00,0.00,0.00,Action,OSLinx Windows Monitor for iPhone,iOS,N/A,130071,N/A
71,0.00,0.00,0.00,0.00,0.00,Action,777 Amazing Big Rewards Casino Real Slots  Play Free Slot Machine Games,iOS,N/A,130072,N/A
72,0.00,0.00,0.00,0.00,0.00,Action,Midtown Express,iOS,N/A,130073,N/A
73,0.00,0.00,0.00,0.00,0.00,Action,Mono - Account Value for Clash Royale,iOS,N/A,130074,N/A
74,0.00,0.00,0.00,0.00,0.00,Action,Extreme Sports Quiz  Sport Trivia Game Test,iOS,N/A,130075,N/A
75,0.00,0.00,0.00,0.00,0.00,Action,Fun video game city fishing free goalline is mine!,iOS,N/A,130076,N/A
76,0.00,0.00,0.00,0.00,0.00,Action,Skytel CP,iOS,N/A,130077,N/A
77,0.00,0.00,0.00,0.00,0.00,Action,Commands for Alex Echo Dot,iOS,N/A,130078,N/A
78,0.00,0.00,0.00,0.00,0.00,Action,Magical Maze Puzzle Story Pro,iOS,N/A,130079,N/A
79,0.00,0.00,0.00,0.00,0.00,Action,RA Gaspan,iOS,N/A,130080,N/A
80,0.00,0.00,0.00,0.00,0.00,Action,Library Samsen,iOS,N/A,130081,N/A
81,0.00,0.00,0.00,0.00,0.00,Simulation,Secret Weapons of the Luftwaffe,PC,LucasArts,130082,1991
82,0.00,0.00,0.00,0.00,0.00,Shooter,Sonic Wings Special,SAT,MediaQuest,130083,1996
83,0.00,0.00,0.00,0.00,0.00,Misc,Wheel of Fortune: 2nd Edition,PC,Infogrames,130084,2000
84,0.00,0.00,0.00,0.00,0.00,Strategy,Vagrant Ball,iOS,Unknown,130085,2011
85,0.00,0.00,0.00,0.00,0.00,Puzzle,GermCraft Classic,iOS,N/A,130086,N/A
86,0.00,0.00,0.00,0.00,0.00,Adventure,Anodyne,Lynx,N/A,130087,N/A
87,0.00,0.00,0.00,0.00,0.00,Platform,Inside,PC,N/A,130088,N/A
88,0.00,0.00,0.00,0.00,0.00,Action,Speed Test Pro - Measure WiFi and mobile network speed.,iOS,N/A,130089,N/A
89,0.00,0.00,0.00,0.00,0.00,Action,2016  A Planet Slots - Free Slots Game,iOS,N/A,130090,N/A
90,0.00,0.00,0.00,0.00,0.00,Action,Bushs Watersports Park,iOS,N/A,130091,N/A
91,0.00,0.00,0.00,0.00,0.00,Action,New Poker Club Slots - Free Casino Games,iOS,N/A,130092,N/A
92,0.00,0.00,0.00,0.00,0.00,Action,Porsche Cayman Premium Photos and Videos,iOS,N/A,130093,N/A
93,0.00,0.00,0.00,0.00,0.00,Action,Animal Deer :This is the Real Target today,iOS,N/A,130094,N/A
94,0.00,0.00,0.00,0.00,0.00,Action,A Golden Propellers : Team Copter,iOS,N/A,130095,N/A
95,0.00,0.00,0.00,0.00,0.00,Action,pasta ?????,iOS,N/A,130096,N/A
96,0.00,0.00,0.00,0.00,0.00,Action,Farm Builder Simulator Game,iOS,N/A,130097,N/A
97,0.00,0.00,0.00,0.00,0.00,Action,Randonne Deliberate Development,iOS,N/A,130098,N/A
98,0.00,0.00,0.00,0.00,0.00,Action,gonutss - The Vegan Translator,iOS,N/A,130099,N/A
99,0.00,0.00,0.00,0.00,0.00,Action,Middlebelt Baptist,iOS,N/A,130100,N/A
100,0.00,0.00,0.00,0.00,0.00,Action,VR Paris Palace of Versailles Virtual Reality Tour,iOS,N/A,130101,N/A
101,0.00,0.00,0.00,0.00,0.00,Action,Northwood Country Club,iOS,N/A,130102,N/A
102,0.00,0.00,0.00,0.00,0.00,Action,Tontola Beach,iOS,N/A,130103,N/A
103,0.00,0.00,0.00,0.00,0.00,Racing,Rally Cross,PS3,Sony Computer Entertainment,130104,2007
104,0.00,0.00,0.00,0.00,0.00,Sports,The Official Everton Keepy Uppy Game,iOS,N/A,130105,N/A
105,0.00,0.00,0.00,0.00,0.00,Action,Angry Spiders,iOS,N/A,130106,N/A
106,0.00,0.00,0.00,0.00,0.00,Action,F18 Carrier Landing,iOS,N/A,130107,N/A
107,0.00,0.00,0.00,0.00,0.00,Platform,Kirby & the Amazing Mirror,WiiU,N/A,130108,N/A
108,0.00,0.00,0.00,0.00,0.00,Action,SimplyAttend,iOS,N/A,130109,N/A
109,0.00,0.00,0.00,0.00,0.00,Action,Old Vegas Slots Favorites Pro,iOS,N/A,130110,N/A
110,0.00,0.00,0.00,0.00,0.00,Action,Off Road Transport Real Bus Driver : An Offroad Driving Test with a 4x4 Bus Parking Simulator,iOS,N/A,130111,N/A
111,0.00,0.00,0.00,0.00,0.00,Action,Superior Lake GPS offline nautical chart for boaters,iOS,N/A,130112,N/A
112,0.00,0.00,0.00,0.00,0.00,Action,Design is Future 2016,iOS,N/A,130113,N/A
113,0.00,0.00,0.00,0.00,0.00,Action,Hit It Rich Jackpot Video - Casino Gambling House,iOS,N/A,130114,N/A
114,0.00,0.00,0.00,0.00,0.00,Action,Trivia Bowl Buzzer - Full,iOS,N/A,130115,N/A
115,0.00,0.00,0.00,0.00,0.00,Action,Blessed Sacrament RC School,iOS,N/A,130116,N/A
116,0.00,0.00,0.00,0.00,0.00,Action,Ace Progressive Coins Chrsitmas Casino - Slots,iOS,N/A,130117,N/A
117,0.00,0.00,0.00,0.00,0.00,Action,A Classic Archery Test : Dangerous Launch,iOS,N/A,130118,N/A
118,0.00,0.00,0.00,0.00,0.00,Action,Prueba de Ciudadana US 2017 US Citizenship,iOS,N/A,130119,N/A
119,0.00,0.00,0.00,0.00,0.00,Action,Old Brick Machine Game,iOS,N/A,130120,N/A
120,0.00,0.00,0.00,0.00,0.00,Action,Greenwoods Guide 2017,iOS,N/A,130121,N/A
121,0.00,0.00,0.00,0.00,0.00,Action,Bahr Al Ibdaa Decor,iOS,N/A,130122,N/A
122,0.00,0.00,0.00,0.00,0.00,Shooter,Space Megaforce,SNES,TOHO,130123,1991
123,0.00,0.00,0.00,0.00,0.00,Sports,Super Shock Football,iOS,Chillingo,130124,2009
124,0.00,0.00,0.00,0.00,0.00,Adventure,1112 episode 01,iOS,Unknown,130125,2008
125,0.00,0.00,0.00,0.00,0.00,Misc,DINGBATS,iOS,N/A,130126,N/A
126,0.00,0.00,0.00,0.00,0.00,Misc,FruitCatcher,iOS,N/A,130127,N/A
127,0.00,0.00,0.00,0.00,0.00,Action,Yoo! Hoops,iOS,N/A,130128,N/A
128,0.00,0.00,0.00,0.00,0.00,Platform,Knytt Underground,PS3,N/A,130129,N/A
129,0.00,0.00,0.00,0.00,0.00,Action,Bright New Day - Inspirational Quotes,iOS,N/A,130130,N/A
130,0.00,0.00,0.00,0.00,0.00,Action,Double American Scatter Slot Machines: Win big lottery treasures,iOS,N/A,130131,N/A
131,0.00,0.00,0.00,0.00,0.00,Action,Work Time Ruler GOLD,iOS,N/A,130132,N/A
132,0.00,0.00,0.00,0.00,0.00,Action,Espeto Delivery,iOS,N/A,130133,N/A
133,0.00,0.00,0.00,0.00,0.00,Action,Heavy Crane City Construction 3D - Operate & Drive Heavy Duty Construction Trucks in Real City,iOS,N/A,130134,N/A
134,0.00,0.00,0.00,0.00,0.00,Action,Big Win Cash in the Town - FREE Vegas Casino Games,iOS,N/A,130135,N/A
135,0.00,0.00,0.00,0.00,0.00,Action,Monsters Party Slots - Lucky Casino Vegas Slot,iOS,N/A,130136,N/A
136,0.00,0.00,0.00,0.00,0.00,Action,A Turbo Truck Pro: Run To Adrenaline Speed,iOS,N/A,130137,N/A
137,0.00,0.00,0.00,0.00,0.00,Action,Archangel Tourist Guide  Offline Map,iOS,N/A,130138,N/A
138,0.00,0.00,0.00,0.00,0.00,Action,iViaggio,iOS,N/A,130139,N/A
139,0.00,0.00,0.00,0.00,0.00,Action,Riverstone Public School - Skoolbag,iOS,N/A,130140,N/A
140,0.00,0.00,0.00,0.00,0.00,Action,Smash Rings,iOS,N/A,130141,N/A
141,0.00,0.00,0.00,0.00,0.00,Action,"????-??PK,????",iOS,N/A,130142,N/A
142,0.00,0.00,0.00,0.00,0.00,Shooter,Team Fortress Classic,PC,Vivendi Games,130143,1998
143,0.00,0.00,0.00,0.00,0.00,Action,Recca no Honoo,GBA,Konami Digital Entertainment,130144,2001
144,0.00,0.00,0.00,0.00,0.00,Adventure,"Ben There, Dan That!",PC,Zombie Cow Studios,130145,2008
145,0.00,0.00,0.00,0.00,0.00,Misc,Salary Man Settai Mahjong,PS,Visit,130146,2001
146,0.00,0.00,0.00,0.00,0.00,Misc,Camel9,iOS,N/A,130147,N/A
147,0.00,0.00,0.00,0.00,0.00,Misc,Mega Power&Politics Quiz,iOS,N/A,130148,N/A
148,0.00,0.00,0.00,0.00,0.00,Action,Monster High Spa Salon,iOS,N/A,130149,N/A
149,0.00,0.00,0.00,0.00,0.00,Action,Blinding Dark,PC,N/A,130150,N/A
150,0.00,0.00,0.00,0.00,0.00,Action,Inntel Ticket Service,iOS,N/A,130151,N/A
151,0.00,0.00,0.00,0.00,0.00,Action,1Up Hard Crazy Betline - FREE Gambler Slots Machine,iOS,N/A,130152,N/A
152,0.00,0.00,0.00,0.00,0.00,Action,Vegetable Cutter,iOS,N/A,130153,N/A
153,0.00,0.00,0.00,0.00,0.00,Action,Gold Fish Slots,iOS,N/A,130154,N/A
154,0.00,0.00,0.00,0.00,0.00,Action,The Heisman Watch,iOS,N/A,130155,N/A
155,0.00,0.00,0.00,0.00,0.00,Action,Beautiful Queen Makeup Salon - girls game,iOS,N/A,130156,N/A
156,0.00,0.00,0.00,0.00,0.00,Action,7 Golden Lucky lots Games Casino - Golden Coins,iOS,N/A,130157,N/A
157,0.00,0.00,0.00,0.00,0.00,Action,NWAK - Ihr persnliches Ventil,iOS,N/A,130158,N/A
158,0.00,0.00,0.00,0.00,0.00,Action,Lucky Craft Addons for Minecraft PE,iOS,N/A,130159,N/A
159,0.00,0.00,0.00,0.00,0.00,Action,Das verdrehte ABC,iOS,N/A,130160,N/A
160,0.00,0.00,0.00,0.00,0.00,Action,??????ol??x ??????,iOS,N/A,130161,N/A
161,0.00,0.00,0.00,0.00,0.00,Action,Old Alarm Clock Sounds,iOS,N/A,130162,N/A
162,0.00,0.00,0.00,0.00,0.00,Action,Livebeep,iOS,N/A,130163,N/A
163,0.00,0.00,0.00,0.00,0.00,Action,Photor!,iOS,N/A,130164,N/A
164,0.00,0.00,0.00,0.00,0.00,Shooter,Quake II,PC,Activision,130165,1996
165,0.00,0.00,0.00,0.00,0.00,Action,Gordo 106,Lynx,Atari,130166,1990
166,0.00,0.00,0.00,0.00,0.00,Action,SkyScraper,PS2,Midas Interactive Entertainment,130167,2008
167,0.00,0.00,0.00,0.00,0.00,Misc,Let's Mangaka DS Style,DS,Columbia Music Entertainment,130168,2010
168,0.00,0.00,0.00,0.00,0.00,Misc,Circles in Line,iOS,N/A,130169,N/A
169,0.00,0.00,0.00,0.00,0.00,Sports,Pucks,iOS,N/A,130170,N/A
170,0.00,0.00,0.00,0.00,0.00,Action,Robot Unicorn Attack,iOS,N/A,130171,N/A
171,0.00,0.00,0.00,0.00,0.00,Simulation,Farm Frenzy 4,PC,N/A,130172,N/A
172,0.00,0.00,0.00,0.00,0.00,Action,777 Hot Slots Of Food: Free Casino Game,iOS,N/A,130173,N/A
173,0.00,0.00,0.00,0.00,0.00,Action,University Physics Simulation,iOS,N/A,130174,N/A
174,0.00,0.00,0.00,0.00,0.00,Action,Chinese Chess - Popular Board Game,iOS,N/A,130175,N/A
175,0.00,0.00,0.00,0.00,0.00,Action,RationalApe,iOS,N/A,130176,N/A
176,0.00,0.00,0.00,0.00,0.00,Action,"Cleaner  2 - Clean and Remove Duplicate Contacts and Phone, Delete Merge and Cleanup Duplicates",iOS,N/A,130177,N/A
177,0.00,0.00,0.00,0.00,0.00,Action,777 Free Money Flow Slot Machines - Free Reel Fruit Machines,iOS,N/A,130178,N/A
178,0.00,0.00,0.00,0.00,0.00,Action,American Truck Simulator Real Traffic Mode,iOS,N/A,130179,N/A
179,0.00,0.00,0.00,0.00,0.00,Action,TodocApp,iOS,N/A,130180,N/A
180,0.00,0.00,0.00,0.00,0.00,Action,The Stax Elite Training App,iOS,N/A,130181,N/A
181,0.00,0.00,0.00,0.00,0.00,Action,Air Flight Machine Pro : Alert with Colision,iOS,N/A,130182,N/A
182,0.00,0.00,0.00,0.00,0.00,Action,The Magic Cube Runner Escape,iOS,N/A,130183,N/A
183,0.00,0.00,0.00,0.00,0.00,Action,STRG Shawarma,iOS,N/A,130184,N/A
184,0.00,0.00,0.00,0.00,0.00,Action,Next Real Estate Agency,iOS,N/A,130185,N/A
185,0.00,0.00,0.00,0.00,0.00,Action,Knowsley Safari,iOS,N/A,130186,N/A
186,0.00,0.00,0.00,0.00,0.00,Action,AgroCloud,iOS,N/A,130187,N/A
187,0.00,0.00,0.00,0.00,0.00,Platform,Castlevania Chronicles,PS3,Konami Digital Entertainment,130188,2008
188,0.00,0.00,0.00,0.00,0.00,Misc,tEMPtAtION,PC,Virgin Interactive,130189,1995
189,0.00,0.00,0.00,0.00,0.00,Misc,Party Pal - Kids,iOS,N/A,130190,N/A
190,0.00,0.00,0.00,0.00,0.00,Fighting,Rise of the Robots,Amig,Time Warner Interactive,130191,1993
191,0.00,0.00,0.00,0.00,0.00,Action,3D Impossible Parking Simulator,iOS,N/A,130192,N/A
192,0.00,0.00,0.00,0.00,0.00,Action,Go by a Cab,iOS,N/A,130193,N/A
193,0.00,0.00,0.00,0.00,0.00,Action,League of Stickmen VIP Edition,iOS,N/A,130194,N/A
194,0.00,0.00,0.00,0.00,0.00,Action,Dragon Taxis Newport,iOS,N/A,130195,N/A
195,0.00,0.00,0.00,0.00,0.00,Action,Pink Love - Princess Salon Girl Games,iOS,N/A,130196,N/A
196,0.00,0.00,0.00,0.00,0.00,Action,Caterpillar Blackjack: Card Counter,iOS,N/A,130197,N/A
197,0.00,0.00,0.00,0.00,0.00,Action,"Guide for Pokemon Go - How to Catch, how to play and Video for Pokmon Go",iOS,N/A,130198,N/A
198,0.00,0.00,0.00,0.00,0.00,Action,Hateful Village - Hidden Objects games,iOS,N/A,130199,N/A
199,0.00,0.00,0.00,0.00,0.00,Action,The Tribez: Build a Village,iOS,N/A,130200,N/A
200,0.00,0.00,0.00,0.00,0.00,Action,Robot Dinosaur War Giganotosaurus,iOS,N/A,130201,N/A
201,0.00,0.00,0.00,0.00,0.00,Action,Verse Saver,iOS,N/A,130202,N/A
202,0.00,0.00,0.00,0.00,0.00,Action,Baby First Music App,iOS,N/A,130203,N/A
203,0.00,0.00,0.00,0.00,0.00,Action,Lyngen View,iOS,N/A,130204,N/A
204,0.00,0.00,0.00,0.00,0.00,Action,Dibidogs Interactive Activity Books,iOS,N/A,130205,N/A
205,0.00,0.00,0.00,0.00,0.00,Action,The Brain Builder Pro,iOS,N/A,130206,N/A
206,0.00,0.00,0.00,0.00,0.00,Action,Sakigake!! Otokojuku: Meikoushima Kessen,GB,Yutaka,130207,1990
207,0.00,0.00,0.00,0.00,0.00,Simulation,Ochaken no Heya DS 4: Ochaken Land de Hotto Shiyo?,DS,MTO,130208,2009
208,0.00,0.00,0.00,0.00,0.00,Fighting,The King of Fighters '94 (PSP),PS3,SNK Playmore,130209,2010
209,0.00,0.00,0.00,0.00,0.00,Shooter,Duke Nuclear Winter,PC,WizardWorks,130210,1997
210,0.00,0.00,0.00,0.00,0.00,Misc,Done Drinking Deluxe,iOS,N/A,130211,N/A
211,0.00,0.00,0.00,0.00,0.00,Action,MovingBalls,iOS,N/A,130212,N/A
212,0.00,0.00,0.00,0.00,0.00,Action,EPOCH.2,iOS,N/A,130213,N/A
213,0.00,0.00,0.00,0.00,0.00,Action,Bremen Travel Guide,iOS,N/A,130214,N/A
214,0.00,0.00,0.00,0.00,0.00,Action,Yosemite National Park Guide,iOS,N/A,130215,N/A
215,0.00,0.00,0.00,0.00,0.00,Action,Overtime Office Work Escape,iOS,N/A,130216,N/A
216,0.00,0.00,0.00,0.00,0.00,Action,grimace -  angry face giggle face facial expression squint wince chuckle,iOS,N/A,130217,N/A
217,0.00,0.00,0.00,0.00,0.00,Action,Guia Bike DF,iOS,N/A,130218,N/A
218,0.00,0.00,0.00,0.00,0.00,Action,??Room!??,iOS,N/A,130219,N/A
219,0.00,0.00,0.00,0.00,0.00,Action,Delivery na Cidade,iOS,N/A,130220,N/A
220,0.00,0.00,0.00,0.00,0.00,Action,Truck Simulator PRO 2,iOS,N/A,130221,N/A
221,0.00,0.00,0.00,0.00,0.00,Action,Happy Life Of Bulldog Sticker,iOS,N/A,130222,N/A
222,0.00,0.00,0.00,0.00,0.00,Action,Yoga Schedular,iOS,N/A,130223,N/A
223,0.00,0.00,0.00,0.00,0.00,Action,SAORI Stickers,iOS,N/A,130224,N/A
224,0.00,0.00,0.00,0.00,0.00,Action,Montris,iOS,N/A,130225,N/A
225,0.00,0.00,0.00,0.00,0.00,Platform,Tonic Trouble,PC,Ubisoft,130226,1998
226,0.00,0.00,0.00,0.00,0.00,Platform,The Legend of Spyro: A New Beginning,X360,Activision,130227,2008
227,0.00,0.00,0.00,0.00,0.00,Misc,Tenchou no Igo,PSP,NCS,130228,2010
228,0.00,0.00,0.00,0.00,0.00,Strategy,Valet Hustle iPad Edition,iOS,N/A,130229,N/A
229,0.00,0.00,0.00,0.00,0.00,Misc,Gumz,iOS,N/A,130230,N/A
230,0.00,0.00,0.00,0.00,0.00,Action,Domo Jump,iOS,N/A,130231,N/A
231,0.00,0.00,0.00,0.00,0.00,Platform,VVVVVV,iOS,N/A,130232,N/A
232,0.00,0.00,0.00,0.00,0.00,Action,Born to be Play Slot - Free Game Special of Casino,iOS,N/A,130233,N/A
233,0.00,0.00,0.00,0.00,0.00,Action,Triple Diamond Slots Machines - Carpet Joint Casino,iOS,N/A,130234,N/A
234,0.00,0.00,0.00,0.00,0.00,Action,Kneadz Work,iOS,N/A,130235,N/A
235,0.00,0.00,0.00,0.00,0.00,Action,Witch Mega Slots Treasure Of Ocean: Free Slots Of Games Free  !,iOS,N/A,130236,N/A
236,0.00,0.00,0.00,0.00,0.00,Action,2016 Calendar Frames,iOS,N/A,130237,N/A
237,0.00,0.00,0.00,0.00,0.00,Action,Real Extreme-motor Race Pro - Powerful High Speed Driving,iOS,N/A,130238,N/A
238,0.00,0.00,0.00,0.00,0.00,Action,Math Counting Challenge -,iOS,N/A,130239,N/A
239,0.00,0.00,0.00,0.00,0.00,Action,Voodoo Escape,iOS,N/A,130240,N/A
240,0.00,0.00,0.00,0.00,0.00,Action,Royal Jackpot Aaa Winner - Free Hd Casino Machine,iOS,N/A,130241,N/A
241,0.00,0.00,0.00,0.00,0.00,Action,Dentist Emojis,iOS,N/A,130242,N/A
242,0.00,0.00,0.00,0.00,0.00,Action,Turespaa,iOS,N/A,130243,N/A
243,0.00,0.00,0.00,0.00,0.00,Action,Rooftop Baby Bicycle Stunts,iOS,N/A,130244,N/A
244,0.00,0.00,0.00,0.00,0.00,Action,Tapping Swipe Ball,iOS,N/A,130245,N/A
245,0.00,0.00,0.00,0.00,0.00,Action,Piggy Wiggy: Puzzle Game,iOS,N/A,130246,N/A
246,0.00,0.00,0.00,0.00,0.00,Action,UCPA Odysse - By Kidizz,iOS,N/A,130247,N/A
247,0.00,0.00,0.00,0.00,0.00,Action,Ferda Bois,iOS,N/A,130248,N/A
248,0.00,0.00,0.00,0.00,0.00,Action,Dancing Plates,2600,Bit Corporation,130249,1982
249,0.00,0.00,0.00,0.00,0.00,Platform,Spyro: Year of the Dragon,PS3,Sony Computer Entertainment,130250,2009
250,0.00,0.00,0.00,0.00,0.00,Action,Shank,PS3,Electronic Arts,130251,2010
251,0.00,0.00,0.00,0.00,0.00,Misc,Oil Slick,iOS,Unknown,130252,2010
252,0.00,0.00,0.00,0.00,0.00,Action,Angry Cupcakes,iOS,N/A,130253,N/A
253,0.00,0.00,0.00,0.00,0.00,Action,Fresh Deck Poker,iOS,N/A,130254,N/A
254,0.00,0.00,0.00,0.00,0.00,Action,AAA Free Slots 7 Spades Revenge - Play Slots Free Vegas Machine,iOS,N/A,130256,N/A
