,EU_Sales,Global_Sales,JP_Sales,NA_Sales,Other_Sales,genre,name,platform,publisher,rank,year
44,0.00,0.00,0.00,0.00,0.00,Action,BahaFM,iOS,N/A,60045,N/A
45,0.00,0.00,0.00,0.00,0.00,Action,Batman & The Flash: Hero Run,iOS,N/A,60046,N/A
46,0.00,0.00,0.00,0.00,0.00,Action,"????????,?????,????????",iOS,N/A,60047,N/A
47,0.00,0.00,0.00,0.00,0.00,Action,Mayan Slots Machines: The Best Casino free Jackpot Of Maya Treasures & Slot tournaments,iOS,N/A,60048,N/A
48,0.00,0.00,0.00,0.00,0.00,Action,Slots Journey - Free Vegas Game,iOS,N/A,60049,N/A
49,0.00,0.00,0.00,0.00,0.00,Action,Legendary Master Archery Pro - Revenge Is Now,iOS,N/A,60050,N/A
50,0.00,0.00,0.00,0.00,0.00,Action,UTU: Earn Points & Redeem as Cash Back,iOS,N/A,60051,N/A
51,0.00,0.00,0.00,0.00,0.00,Action,Traffic Ahead - Classic Traffic Management Game,iOS,N/A,60052,N/A
52,0.00,0.00,0.00,0.00,0.00,Action,Bad CANDy Heart for iMessage Sticker,iOS,N/A,60053,N/A
53,0.00,0.00,0.00,0.00,0.00,Action,?? -????????,iOS,N/A,60054,N/A
54,0.00,0.00,0.00,0.00,0.00,Action,New Mexico Hot Air Balloon Stickers 2,iOS,N/A,60055,N/A
55,0.00,0.00,0.00,0.00,0.00,Action,Top Trend Radio,iOS,N/A,60056,N/A
56,0.00,0.00,0.00,0.00,0.00,Action,Huisbezoek Secure2Go,iOS,N/A,60057,N/A
57,0.00,0.00,0.00,0.00,0.00,Action,Majestic Cinema CI,iOS,N/A,60058,N/A
58,0.00,0.00,0.00,0.00,0.00,Role-Playing,John Romero's Daikatana,GB,Kemco,60059,N/A
59,0.00,0.00,0.00,0.00,0.00,Misc,SpongeBob SquarePants: Battle for Bikini Bottom + Jimmy Neutron Boy Genius,GBA,THQ,60060,2005
60,0.00,0.00,0.00,0.00,0.00,Misc,Crazy Rally Brittany,iOS,Unknown,60061,2011
61,0.00,0.00,0.00,0.00,0.00,Misc,Pipe Dream,iOS,N/A,60062,N/A
62,0.00,0.00,0.00,0.00,0.00,Action,Woohoo ?t?r Mant?,iOS,N/A,60063,N/A
63,0.00,0.00,0.00,0.00,0.00,Puzzle,Pic Combo,iOS,N/A,60064,N/A
64,0.00,0.00,0.00,0.00,0.00,Action,Crazy Girl-Friend Ride : Moto-x Top Biker Fast bike action pro,iOS,N/A,60065,N/A
65,0.00,0.00,0.00,0.00,0.00,Shooter,Chain Blaster,3DS,N/A,60066,N/A
66,0.00,0.00,0.00,0.00,0.00,Action,Zen Map,iOS,N/A,60067,N/A
67,0.00,0.00,0.00,0.00,0.00,Action,Mr India Run game,iOS,N/A,60068,N/A
68,0.00,0.00,0.00,0.00,0.00,Action,Jackpot Coins Caesar Of Vegas - Play Vegas Jackpot Slot Machines,iOS,N/A,60069,N/A
69,0.00,0.00,0.00,0.00,0.00,Action,Rockos - Burger & International Takeaway App,iOS,N/A,60070,N/A
70,0.00,0.00,0.00,0.00,0.00,Action,??2016,iOS,N/A,60071,N/A
71,0.00,0.00,0.00,0.00,0.00,Action,Famous Inspirational and Motivational Quotes,iOS,N/A,60072,N/A
72,0.00,0.00,0.00,0.00,0.00,Action,Advanced Jackpot,iOS,N/A,60073,N/A
73,0.00,0.00,0.00,0.00,0.00,Action,Lovemoji Keyboard - New Emoji Guess Games,iOS,N/A,60074,N/A
74,0.00,0.00,0.00,0.00,0.00,Action,Astroneerr Space Survival Simulator,iOS,N/A,60075,N/A
75,0.00,0.00,0.00,0.00,0.00,Action,Pony Unicorn New Tetri Puzzle Flow,iOS,N/A,60076,N/A
76,0.00,0.00,0.00,0.00,0.00,Action,6e Les Incos 2017,iOS,N/A,60077,N/A
77,0.00,0.00,0.00,0.00,0.00,Action,niceview MOBILE,iOS,N/A,60078,N/A
78,0.00,0.00,0.00,0.00,0.00,Puzzle,The Humans,GB,GameTek,60079,1992
79,0.00,0.00,0.00,0.00,0.00,Role-Playing,Matantei Loki Ragnarok: Gensou no Labyrinth,GBA,J-Wing,60080,2003
80,0.00,0.00,0.00,0.00,0.00,Strategy,Carwash Tycoon,PS2,Phoenix Games,60081,2006
81,0.00,0.00,0.00,0.00,0.00,Action,Robo Army,NG,SNK,60082,1991
82,0.00,0.00,0.00,0.00,0.00,Misc,Yamasa Digi World SP: Neo Magic Pulsar XX,PS2,Yamasa Entertainment,60083,2003
83,0.00,0.00,0.00,0.00,0.00,Puzzle,Revolutionary War Quiz: US History,iOS,N/A,60084,N/A
84,0.00,0.00,0.00,0.00,0.00,Action,Boat Traffic,iOS,N/A,60085,N/A
85,0.00,0.00,0.00,0.00,0.00,Action,Radio Escandalo Musical,iOS,N/A,60086,N/A
86,0.00,0.00,0.00,0.00,0.00,Action,Freckleface Strawberry Dreamtime Playtime,iOS,N/A,60087,N/A
87,0.00,0.00,0.00,0.00,0.00,Action,123 Aprende,iOS,N/A,60088,N/A
88,0.00,0.00,0.00,0.00,0.00,Action,Dark Ages Shopping App,iOS,N/A,60089,N/A
89,0.00,0.00,0.00,0.00,0.00,Action,Liers,iOS,N/A,60090,N/A
90,0.00,0.00,0.00,0.00,0.00,Action,Le Faudesteuil,iOS,N/A,60091,N/A
91,0.00,0.00,0.00,0.00,0.00,Action,"????,????????",iOS,N/A,60092,N/A
92,0.00,0.00,0.00,0.00,0.00,Action,Nobelim 2016,iOS,N/A,60093,N/A
93,0.00,0.00,0.00,0.00,0.00,Action,A Big Blackhawk Dangerous Pro : Spy,iOS,N/A,60094,N/A
94,0.00,0.00,0.00,0.00,0.00,Action,FISRTv,iOS,N/A,60095,N/A
95,0.00,0.00,0.00,0.00,0.00,Action,Awards Stickers & Emoji Keyboard By ChatStick,iOS,N/A,60096,N/A
96,0.00,0.00,0.00,0.00,0.00,Action,TIFFIN SHEFFIELD,iOS,N/A,60097,N/A
97,0.00,0.00,0.00,0.00,0.00,Action,Indian Empress Coventry,iOS,N/A,60098,N/A
98,0.00,0.00,0.00,0.00,0.00,Action,Point Burger,iOS,N/A,60099,N/A
99,0.00,0.00,0.00,0.00,0.00,Action,Street Fighter 2010: The Final Fight,NES,Capcom,60100,1990
100,0.00,0.00,0.00,0.00,0.00,Strategy,Star Trek: Starfleet Command: Orion Pirates,PC,Virgin Interactive,60101,2001
101,0.00,0.00,0.00,0.00,0.00,Racing,bleem! Gran Turismo 2,DC,bleem!,60102,2000
102,0.00,0.00,0.00,0.00,0.00,Sports,Avatar Slam Dunk,X360,Microsoft Game Studios,60103,2010
103,0.00,0.00,0.00,0.00,0.00,Misc,Carrom,iOS,N/A,60104,N/A
104,0.00,0.00,0.00,0.00,0.00,Puzzle,Match Cube,iOS,N/A,60105,N/A
105,0.00,0.00,0.00,0.00,0.00,Action,X-Info Aware 2,iOS,N/A,60106,N/A
106,0.00,0.00,0.00,0.00,0.00,Role-Playing,WonderFlick,And,Level 5,60107,2013
107,0.00,0.00,0.00,0.00,0.00,Action,HCSS Prescription Discount Benefit,iOS,N/A,60108,N/A
108,0.00,0.00,0.00,0.00,0.00,Action,Super Panda Adventures,PC,N/A,60109,N/A
109,0.00,0.00,0.00,0.00,0.00,Action,History from Russian7,iOS,N/A,60110,N/A
110,0.00,0.00,0.00,0.00,0.00,Action,Logo Quiz Pop,iOS,N/A,60111,N/A
111,0.00,0.00,0.00,0.00,0.00,Action,UniPerr Ltd,iOS,N/A,60112,N/A
112,0.00,0.00,0.00,0.00,0.00,Action,????for??,iOS,N/A,60113,N/A
113,0.00,0.00,0.00,0.00,0.00,Action,IoDicoNo,iOS,N/A,60114,N/A
114,0.00,0.00,0.00,0.00,0.00,Action,A Champion In Popping Balloons,iOS,N/A,60115,N/A
115,0.00,0.00,0.00,0.00,0.00,Action,vwd market manager mobile,iOS,N/A,60116,N/A
116,0.00,0.00,0.00,0.00,0.00,Action,JetCrew,iOS,N/A,60117,N/A
117,0.00,0.00,0.00,0.00,0.00,Action,StarPoker,iOS,N/A,60118,N/A
118,0.00,0.00,0.00,0.00,0.00,Action,Cargo Crew: Port Truck Driver,iOS,N/A,60119,N/A
119,0.00,0.00,0.00,0.00,0.00,Action,Youduhui,iOS,N/A,60120,N/A
120,0.00,0.00,0.00,0.00,0.00,Action,Reversi Offline,iOS,N/A,60121,N/A
121,0.00,0.00,0.00,0.00,0.00,Strategy,Super Robot Taisen Compact 2 Dai-2-Bu,WS,Banpresto,60122,2000
122,0.00,0.00,0.00,0.00,0.00,Misc,Hatsune Miku: Project Diva - Dreamy Theater 2nd,PS3,Sega,60123,2011
123,0.00,0.00,0.00,0.00,0.00,Action,ABM Command,iOS,N/A,60124,N/A
124,0.00,0.00,0.00,0.00,0.00,Action,Pick - ?????:??????????????,iOS,N/A,60125,N/A
125,0.00,0.00,0.00,0.00,0.00,Action,My School Dance,iOS,N/A,60126,N/A
126,0.00,0.00,0.00,0.00,0.00,Action,Angry Dots - Link the color blind dots whose sum is 8,iOS,N/A,60127,N/A
127,0.00,0.00,0.00,0.00,0.00,Puzzle,Hitman GO,iOS,N/A,60128,N/A
128,0.00,0.00,0.00,0.00,0.00,Action,Grand Racing: Formula Masters,iOS,N/A,60129,N/A
129,0.00,0.00,0.00,0.00,0.00,Action,Doplr,iOS,N/A,60130,N/A
130,0.00,0.00,0.00,0.00,0.00,Action,Ilhus to Luiz Corra GPS Nautical charts,iOS,N/A,60131,N/A
131,0.00,0.00,0.00,0.00,0.00,Action,TaxiWifi,iOS,N/A,60132,N/A
132,0.00,0.00,0.00,0.00,0.00,Action,Kid Point,iOS,N/A,60133,N/A
133,0.00,0.00,0.00,0.00,0.00,Action,SEL,iOS,N/A,60134,N/A
134,0.00,0.00,0.00,0.00,0.00,Action,"Vilnius, Lithuania : Offline GPS Navigation",iOS,N/A,60135,N/A
135,0.00,0.00,0.00,0.00,0.00,Action,Dead Ahead: Zombie Warfare,iOS,N/A,60136,N/A
136,0.00,0.00,0.00,0.00,0.00,Action,Radish Bunny rabbit-protect the carrot,iOS,N/A,60137,N/A
137,0.00,0.00,0.00,0.00,0.00,Action,Muslimify Stickers,iOS,N/A,60138,N/A
138,0.00,0.00,0.00,0.00,0.00,Action,Escape Games -Deluxe House 2,iOS,N/A,60139,N/A
139,0.00,0.00,0.00,0.00,0.00,Action,EU Data Protection Regulation,iOS,N/A,60140,N/A
140,0.00,0.00,0.00,0.00,0.00,Role-Playing,Monster Maker,GB,Sofel,60141,1990
141,0.00,0.00,0.00,0.00,0.00,Fighting,Samurai Spirits: Amakusa Kourin Special,PS,SNK,60142,1997
142,0.00,0.00,0.00,0.00,0.00,Action,Kamen Rider Black: Taiketsu Shadow Moon (FDS),NES,Namco Bandai Games,60143,1988
143,0.00,0.00,0.00,0.00,0.00,Misc,Naval Battles,iOS,Unknown,60144,2011
144,0.00,0.00,0.00,0.00,0.00,Misc,Extreme Table Tennis,iOS,N/A,60145,N/A
145,0.00,0.00,0.00,0.00,0.00,Action,Class Room Wash  Kids cleanup & fix it salon game for crazy fun,iOS,N/A,60146,N/A
146,0.00,0.00,0.00,0.00,0.00,Action,Tom Clancy's Splinter Cell Double Agent / Rainbow Six Vegas Double Pack,X360,Ubisoft,60147,2012
147,0.00,0.00,0.00,0.00,0.00,Action,Goat Simulator 3D - Crazy Frenzy Goat Runner Game,iOS,N/A,60148,N/A
148,0.00,0.00,0.00,0.00,0.00,Action,Helldivers,PSV,N/A,60149,N/A
149,0.00,0.00,0.00,0.00,0.00,Action,"Fors Financial Consulting, PS",iOS,N/A,60150,N/A
150,0.00,0.00,0.00,0.00,0.00,Action,Gold and Money Flow Slots - FREE Las Vegas Casino Games,iOS,N/A,60151,N/A
151,0.00,0.00,0.00,0.00,0.00,Action,????-APP,iOS,N/A,60152,N/A
152,0.00,0.00,0.00,0.00,0.00,Action,"Casino Joy Free Las Vegas SLOTS - Play Free Slot Machines, Fun Vegas Casino Games - Spin & Win!",iOS,N/A,60153,N/A
153,0.00,0.00,0.00,0.00,0.00,Action,MIGHTY KICKS SJV,iOS,N/A,60154,N/A
154,0.00,0.00,0.00,0.00,0.00,Action,Car Service Station Parking,iOS,N/A,60155,N/A
155,0.00,0.00,0.00,0.00,0.00,Action,IT Solicitation,iOS,N/A,60156,N/A
156,0.00,0.00,0.00,0.00,0.00,Action,Offroad Car XC,iOS,N/A,60157,N/A
157,0.00,0.00,0.00,0.00,0.00,Action,Heartbeat-geluid,iOS,N/A,60158,N/A
158,0.00,0.00,0.00,0.00,0.00,Action,Contacts Via SMS: Send Contacts by SMS,iOS,N/A,60159,N/A
159,0.00,0.00,0.00,0.00,0.00,Action,Eye Balls,iOS,N/A,60160,N/A
160,0.00,0.00,0.00,0.00,0.00,Action,Knight Of Math,iOS,N/A,60161,N/A
161,0.00,0.00,0.00,0.00,0.00,Platform,Kao the Kangaroo,DC,Titus,60162,2000
162,0.00,0.00,0.00,0.00,0.00,Puzzle,King of Clubs,DS,Oxygen Interactive,60163,2008
163,0.00,0.00,0.00,0.00,0.00,Racing,Ferrari Challenge Trofeo Pirelli,PSP,Unknown,60164,N/A
164,0.00,0.00,0.00,0.00,0.00,Puzzle,Rain of Elements,iOS,N/A,60165,N/A
165,0.00,0.00,0.00,0.00,0.00,Strategy,Pi?kvorky,iOS,N/A,60166,N/A
166,0.00,0.00,0.00,0.00,0.00,Action,Hikey Hill,iOS,N/A,60167,N/A
167,0.00,0.00,0.00,0.00,0.00,Action,Mini Ninjas,iOS,N/A,60168,N/A
168,0.00,0.00,0.00,0.00,0.00,Action,Crypto-Families Round,iOS,N/A,60169,N/A
169,0.00,0.00,0.00,0.00,0.00,Adventure,The Unfinished Swan,PSV,N/A,60170,N/A
170,0.00,0.00,0.00,0.00,0.00,Action,3D Amazing Ball Dash,iOS,N/A,60171,N/A
171,0.00,0.00,0.00,0.00,0.00,Action,Thomas Waller Lodge 49 F.&A.M,iOS,N/A,60172,N/A
172,0.00,0.00,0.00,0.00,0.00,Action,Cackles - Laugh Sound Effects Soundboard with Hilarious Funny Comedy Sounds,iOS,N/A,60173,N/A
173,0.00,0.00,0.00,0.00,0.00,Action,7 Little Known Success Secrets Of The Rich And Fam,iOS,N/A,60174,N/A
174,0.00,0.00,0.00,0.00,0.00,Action,Afrikaans Bible Bybel,iOS,N/A,60175,N/A
175,0.00,0.00,0.00,0.00,0.00,Action,"Rarity, Price and Collectors Guide for N64",iOS,N/A,60176,N/A
176,0.00,0.00,0.00,0.00,0.00,Action,Radix - ???????,iOS,N/A,60177,N/A
177,0.00,0.00,0.00,0.00,0.00,Action,ItsOkToTalk - mental health mood & life messenger,iOS,N/A,60178,N/A
178,0.00,0.00,0.00,0.00,0.00,Action,Real Cars Drift Zone Dubai Safari,iOS,N/A,60179,N/A
179,0.00,0.00,0.00,0.00,0.00,Action,Kasiet,iOS,N/A,60180,N/A
180,0.00,0.00,0.00,0.00,0.00,Action,MAXER,iOS,N/A,60181,N/A
181,0.00,0.00,0.00,0.00,0.00,Action,Impossible Tracks Stunt,iOS,N/A,60182,N/A
182,0.00,0.00,0.00,0.00,0.00,Action,Jackal,NES,Konami Digital Entertainment,60183,1988
183,0.00,0.00,0.00,0.00,0.00,Sports,Battle Golfer Yui,GEN,Sega,60184,1991
184,0.00,0.00,0.00,0.00,0.00,Simulation,Dance Dance Revolution Konamix,PS,Konami Digital Entertainment,60185,2002
185,0.00,0.00,0.00,0.00,0.00,Action,Uchimakure! Touch de Chameleon,DS,Tom Create,60186,2010
186,0.00,0.00,0.00,0.00,0.00,Strategy,xZorro,iOS,N/A,60187,N/A
187,0.00,0.00,0.00,0.00,0.00,Action,123 Touch the Numbers for preschool kids,iOS,N/A,60188,N/A
188,0.00,0.00,0.00,0.00,0.00,Action,Pic What?!,iOS,N/A,60189,N/A
189,0.00,0.00,0.00,0.00,0.00,Action,A Fantasy Victory Addictive PRO,iOS,N/A,60190,N/A
190,0.00,0.00,0.00,0.00,0.00,Sports,Dream League Soccer,And,N/A,60191,N/A
191,0.00,0.00,0.00,0.00,0.00,Action,"777 Big Pay Bag Of Coins - Free Slots, Video Poker, Blackjack, And More",iOS,N/A,60192,N/A
192,0.00,0.00,0.00,0.00,0.00,Action,Santa Ynez Burrito,iOS,N/A,60193,N/A
193,0.00,0.00,0.00,0.00,0.00,Action,Gods Eyes PDF Document Scanne - Barcode Scanner,iOS,N/A,60194,N/A
194,0.00,0.00,0.00,0.00,0.00,Action,Modelo 3D,iOS,N/A,60195,N/A
195,0.00,0.00,0.00,0.00,0.00,Action,Faces and grimaces Slot Machine - Free Game,iOS,N/A,60196,N/A
196,0.00,0.00,0.00,0.00,0.00,Action,Roll the Ball - slide puzzle,iOS,N/A,60197,N/A
197,0.00,0.00,0.00,0.00,0.00,Action,Dotted Alphabets - Kids Games,iOS,N/A,60198,N/A
198,0.00,0.00,0.00,0.00,0.00,Action,?????? - ????????3-6?,iOS,N/A,60199,N/A
199,0.00,0.00,0.00,0.00,0.00,Action,Dumbbell Exercises Light,iOS,N/A,60200,N/A
200,0.00,0.00,0.00,0.00,0.00,Action,Planett - Simplest daily&weekly plannerto-do list,iOS,N/A,60201,N/A
201,0.00,0.00,0.00,0.00,0.00,Action,AR??????,iOS,N/A,60202,N/A
202,0.00,0.00,0.00,0.00,0.00,Action,Ramen Shop 2083: Cyberpunk Restaurant Management,iOS,N/A,60203,N/A
203,0.00,0.00,0.00,0.00,0.00,Puzzle,Word Zap,GB,Jaleco,60204,1992
204,0.00,0.00,0.00,0.00,0.00,Action,G.G. Series: Drilling Attack!!,DS,Genterprise,60205,2010
205,0.00,0.00,0.00,0.00,0.00,Misc,Crazy Hotdogs,iOS,Com2uS Corporation,60206,2009
206,0.00,0.00,0.00,0.00,0.00,Misc,Pirate Blast,iOS,N/A,60207,N/A
207,0.00,0.00,0.00,0.00,0.00,Action,All Muslims Baby Names & Meanings,iOS,N/A,60208,N/A
208,0.00,0.00,0.00,0.00,0.00,Shooter,Wizball,PC,Ocean Software,60209,2007
209,0.00,0.00,0.00,0.00,0.00,Action,EFLP Events,iOS,N/A,60210,N/A
210,0.00,0.00,0.00,0.00,0.00,Action,Alphabet - Educational Letter Bubble Activity Game Teaching Kids in Kindergarten and Toddlers in Preschool about Character Sequence,iOS,N/A,60211,N/A
211,0.00,0.00,0.00,0.00,0.00,Action,Star Mania 2016,iOS,N/A,60212,N/A
212,0.00,0.00,0.00,0.00,0.00,Action,"GI Cho - Foods Glycemic Index, Glycemic Load and Carbohydrates",iOS,N/A,60213,N/A
213,0.00,0.00,0.00,0.00,0.00,Action,Progressive Pokies Titan Casino - Free Hd Casino Machine,iOS,N/A,60214,N/A
214,0.00,0.00,0.00,0.00,0.00,Action,ZEROCAR - ????? ??? ?? ???,iOS,N/A,60215,N/A
215,0.00,0.00,0.00,0.00,0.00,Action,Buguruslan club,iOS,N/A,60216,N/A
216,0.00,0.00,0.00,0.00,0.00,Action,Hidden Objects Of A Fregments Of Beauty,iOS,N/A,60217,N/A
217,0.00,0.00,0.00,0.00,0.00,Action,Fairy Tale Pet! Stickers,iOS,N/A,60218,N/A
218,0.00,0.00,0.00,0.00,0.00,Action,Skoove - Learn Piano,iOS,N/A,60219,N/A
219,0.00,0.00,0.00,0.00,0.00,Action,Zadar walking guide,iOS,N/A,60220,N/A
220,0.00,0.00,0.00,0.00,0.00,Action,Walk West Central,iOS,N/A,60221,N/A
221,0.00,0.00,0.00,0.00,0.00,Action,Jafra Convivencia 2017,iOS,N/A,60222,N/A
222,0.00,0.00,0.00,0.00,0.00,Action,Lupin meter,iOS,N/A,60223,N/A
223,0.00,0.00,0.00,0.00,0.00,Puzzle,Columns,TG16,Nippon Telenet,60224,1991
224,0.00,0.00,0.00,0.00,0.00,Puzzle,Minna no Soft Series: Tetris,GBA,Success,60225,2003
225,0.00,0.00,0.00,0.00,0.00,Action,One,PS,ASC Games,60226,1997
226,0.00,0.00,0.00,0.00,0.00,Adventure,Kurayami 2,PC,Melody,60227,1998
227,0.00,0.00,0.00,0.00,0.00,Role-Playing,Light Crusader,PC,Sega,60228,2011
228,0.00,0.00,0.00,0.00,0.00,Platform,Rhythm Runner,iOS,N/A,60229,N/A
229,0.00,0.00,0.00,0.00,0.00,Action,Blow It Up!,iOS,N/A,60230,N/A
230,0.00,0.00,0.00,0.00,0.00,Action,Zombuster!,iOS,N/A,60231,N/A
231,0.00,0.00,0.00,0.00,0.00,Action,Taxes Hispanos,iOS,N/A,60232,N/A
232,0.00,0.00,0.00,0.00,0.00,Action,Ace Leg Waxing Beauty Spa Salon - Free Games for Girls,iOS,N/A,60233,N/A
233,0.00,0.00,0.00,0.00,0.00,Action,Survivor - prologue,iOS,N/A,60234,N/A
234,0.00,0.00,0.00,0.00,0.00,Action,"Dinosaur Wars: childrens toys, dinosaurs of the Jurassic and the future of machine warriors- Mech Tyrannosaurus",iOS,N/A,60235,N/A
235,0.00,0.00,0.00,0.00,0.00,Action,Car Garage - Mechanic Factory Simulator Games Salon & Spa for Kids,iOS,N/A,60236,N/A
236,0.00,0.00,0.00,0.00,0.00,Action,T-sport.com.tr,iOS,N/A,60237,N/A
237,0.00,0.00,0.00,0.00,0.00,Action,Masked Octopus Stickers,iOS,N/A,60238,N/A
238,0.00,0.00,0.00,0.00,0.00,Action,ABC Dinosaur Toddlers Learning Kid Alphabet Baby,iOS,N/A,60239,N/A
239,0.00,0.00,0.00,0.00,0.00,Action,A Big Tank Camouflaged Pro : Fast Conflagration,iOS,N/A,60240,N/A
240,0.00,0.00,0.00,0.00,0.00,Action,Jet Boating New Zealand JBNZ Live,iOS,N/A,60241,N/A
241,0.00,0.00,0.00,0.00,0.00,Action,Fidelity Bank Business App,iOS,N/A,60242,N/A
242,0.00,0.00,0.00,0.00,0.00,Action,??????????.??,iOS,N/A,60243,N/A
243,0.00,0.00,0.00,0.00,0.00,Action,INSbridge - Ukulele teacher,iOS,N/A,60244,N/A
244,0.00,0.00,0.00,0.00,0.00,Action,kasah,iOS,N/A,60245,N/A
245,0.00,0.00,0.00,0.00,0.00,Strategy,Shining Force: The Legacy of Great Intention,GEN,Sega,60246,1992
246,0.00,0.00,0.00,0.00,0.00,Sports,Digital Keiba Shinbun My Trick Man,DC,Shouei,60247,1999
247,0.00,0.00,0.00,0.00,0.00,Puzzle,The UnderGarden,PS3,Atari,60248,2011
248,0.00,0.00,0.00,0.00,0.00,Misc,Cargo Runners,iOS,N/A,60249,N/A
249,0.00,0.00,0.00,0.00,0.00,Misc,Match Rabbit,iOS,N/A,60250,N/A
250,0.00,0.00,0.00,0.00,0.00,Action,LEARN BY HEART - Flashcards,iOS,N/A,60251,N/A
