,EU_Sales,Global_Sales,JP_Sales,NA_Sales,Other_Sales,genre,name,platform,publisher,rank,year
30,0.00,0.00,0.00,0.00,0.00,Action,Great App for Riot Civil Unrest version,iOS,N/A,160032,N/A
31,0.00,0.00,0.00,0.00,0.00,Action,777  - A Best Spin And Win In Las Vegas - FREE Casino SLOTS Games,iOS,N/A,160033,N/A
32,0.00,0.00,0.00,0.00,0.00,Action,QUEST TECH,iOS,N/A,160034,N/A
33,0.00,0.00,0.00,0.00,0.00,Action,Ryan Christopher,iOS,N/A,160035,N/A
34,0.00,0.00,0.00,0.00,0.00,Action,Ultimate Guide For BitTorrent Bleep,iOS,N/A,160036,N/A
35,0.00,0.00,0.00,0.00,0.00,Action,777 A Casino Extreme - Free Vegas Game - Slots,iOS,N/A,160037,N/A
36,0.00,0.00,0.00,0.00,0.00,Action,Donut Crush,iOS,N/A,160038,N/A
37,0.00,0.00,0.00,0.00,0.00,Action,UFS Campus Navigator,iOS,N/A,160039,N/A
38,0.00,0.00,0.00,0.00,0.00,Action,Angry Monster Forest Fly,iOS,N/A,160040,N/A
39,0.00,0.00,0.00,0.00,0.00,Action,Slyvent,iOS,N/A,160041,N/A
40,0.00,0.00,0.00,0.00,0.00,Action,Futuristic Robot Boat Mechanic - Pro,iOS,N/A,160042,N/A
41,0.00,0.00,0.00,0.00,0.00,Action,Workadia,iOS,N/A,160043,N/A
42,0.00,0.00,0.00,0.00,0.00,Action,Agrowon,iOS,N/A,160044,N/A
43,0.00,0.00,0.00,0.00,0.00,Platform,Pitfall: The Mayan Adventure,Wii,Activision,160045,2009
44,0.00,0.00,0.00,0.00,0.00,Misc,Cowboy Targets,iOS,N/A,160046,N/A
45,0.00,0.00,0.00,0.00,0.00,Misc,PixBox,iOS,N/A,160047,N/A
46,0.00,0.00,0.00,0.00,0.00,Action,TuneMoji Music Keyboard,iOS,N/A,160048,N/A
47,0.00,0.00,0.00,0.00,0.00,Action,Check-In Crowd.Tools,iOS,N/A,160049,N/A
48,0.00,0.00,0.00,0.00,0.00,Action,Moonlight Hide and Seek,iOS,N/A,160050,N/A
49,0.00,0.00,0.00,0.00,0.00,Action,PRO - Republique: Episode 4 - Gods Acre Game Version Guide,iOS,N/A,160051,N/A
50,0.00,0.00,0.00,0.00,0.00,Action,777 New Casino Belvedere AAA  - Game Free Of Casino,iOS,N/A,160052,N/A
51,0.00,0.00,0.00,0.00,0.00,Action,Spring Beauty Spa Salon,iOS,N/A,160053,N/A
52,0.00,0.00,0.00,0.00,0.00,Action,Digitale Vorsorgevollmacht,iOS,N/A,160054,N/A
53,0.00,0.00,0.00,0.00,0.00,Action,Wheres The Gold Turbo Fortune - Free Gambler Game,iOS,N/A,160055,N/A
54,0.00,0.00,0.00,0.00,0.00,Action,GolfHub,iOS,N/A,160056,N/A
55,0.00,0.00,0.00,0.00,0.00,Action,Happy Sliders,iOS,N/A,160057,N/A
56,0.00,0.00,0.00,0.00,0.00,Action,FastTrack For Ableton Live Mixing FX,iOS,N/A,160058,N/A
57,0.00,0.00,0.00,0.00,0.00,Action,Antique Shop SMART Guide,iOS,N/A,160059,N/A
58,0.00,0.00,0.00,0.00,0.00,Action,Trump Toilet Toss: A Satisfying Meditation,iOS,N/A,160060,N/A
59,0.00,0.00,0.00,0.00,0.00,Action,?????14,iOS,N/A,160061,N/A
60,0.00,0.00,0.00,0.00,0.00,Role-Playing,Wizardry XTH: Academy of Frontier,PS2,Michaelsoft,160062,2005
61,0.00,0.00,0.00,0.00,0.00,Strategy,Mecho Wars,Wii,N/A,160063,N/A
62,0.00,0.00,0.00,0.00,0.00,Shooter,Alien Shooter: Gold Pack,PC,Sigma,160064,2009
63,0.00,0.00,0.00,0.00,0.00,Shooter,Ricochet Rampage,iOS,N/A,160065,N/A
64,0.00,0.00,0.00,0.00,0.00,Action,Blast HD,iOS,N/A,160066,N/A
65,0.00,0.00,0.00,0.00,0.00,Action,Zombie Marbles 2,iOS,N/A,160067,N/A
66,0.00,0.00,0.00,0.00,0.00,Strategy,Heroes of Dragon Age,And,N/A,160068,N/A
67,0.00,0.00,0.00,0.00,0.00,Action,Yoga on the Park Studio,iOS,N/A,160069,N/A
68,0.00,0.00,0.00,0.00,0.00,Action,"Sorted - Fast Tasks Scheduling, Reminders & To-Do Lists",iOS,N/A,160070,N/A
69,0.00,0.00,0.00,0.00,0.00,Action,2016  - A Abys Royale Lucky SLOTS - Las Vegas Casino - FREE SLOTS Machine Games,iOS,N/A,160071,N/A
70,0.00,0.00,0.00,0.00,0.00,Action,"NOVA ARARIPE FM 89,7",iOS,N/A,160072,N/A
71,0.00,0.00,0.00,0.00,0.00,Action,Exit - Brain traing puzzle game,iOS,N/A,160073,N/A
72,0.00,0.00,0.00,0.00,0.00,Action,BLOCK BREAK 3D,iOS,N/A,160074,N/A
73,0.00,0.00,0.00,0.00,0.00,Action,ECivisWEB,iOS,N/A,160075,N/A
74,0.00,0.00,0.00,0.00,0.00,Action,Valentines  Wallpaper 2017,iOS,N/A,160076,N/A
75,0.00,0.00,0.00,0.00,0.00,Action,Ma & Pas Popcorn,iOS,N/A,160077,N/A
76,0.00,0.00,0.00,0.00,0.00,Action,NbN C&A,iOS,N/A,160078,N/A
77,0.00,0.00,0.00,0.00,0.00,Action,FitNation Kuwait,iOS,N/A,160079,N/A
78,0.00,0.00,0.00,0.00,0.00,Action,Photo Lock - Keep Private Pictures Safe,iOS,N/A,160080,N/A
79,0.00,0.00,0.00,0.00,0.00,Racing,Thorium Wars,DS,Big John Games,160081,2009
80,0.00,0.00,0.00,0.00,0.00,Action,Swashbucklers: Blue vs. Grey,PS2,Atari,160082,2007
81,0.00,0.00,0.00,0.00,0.00,Action,Wrath of Heroes,PC,N/A,160083,N/A
82,0.00,0.00,0.00,0.00,0.00,Misc,Green Beer Guzzler,iOS,N/A,160084,N/A
83,0.00,0.00,0.00,0.00,0.00,Action,Heroes Call,iOS,N/A,160085,N/A
84,0.00,0.00,0.00,0.00,0.00,Puzzle,Pressured,PC,N/A,160086,N/A
85,0.00,0.00,0.00,0.00,0.00,Action,Diamond Cherries Slots Machine - FREE Las Vegas Casino Game,iOS,N/A,160087,N/A
86,0.00,0.00,0.00,0.00,0.00,Action,Catalunya Dinamarca Frases Catal Dans udio,iOS,N/A,160088,N/A
87,0.00,0.00,0.00,0.00,0.00,Action,Noble Queen Poker - Play  Five Card Vegas Style Videopoker Edition Game,iOS,N/A,160089,N/A
88,0.00,0.00,0.00,0.00,0.00,Action,777 Jackpot Fury Best Reward - Pro Slots Game Edition,iOS,N/A,160090,N/A
89,0.00,0.00,0.00,0.00,0.00,Action,Deutsche Fuball 2016-2017,iOS,N/A,160091,N/A
90,0.00,0.00,0.00,0.00,0.00,Action,Ethekweni Sun,iOS,N/A,160092,N/A
91,0.00,0.00,0.00,0.00,0.00,Action,Toddler Educational Kids Game Girl Boy,iOS,N/A,160093,N/A
92,0.00,0.00,0.00,0.00,0.00,Action,Parallax VR Viewer,iOS,N/A,160094,N/A
93,0.00,0.00,0.00,0.00,0.00,Action,Wi-Fi Password Sharing Widget,iOS,N/A,160095,N/A
94,0.00,0.00,0.00,0.00,0.00,Action,Get Likes - Insta tags !,iOS,N/A,160096,N/A
95,0.00,0.00,0.00,0.00,0.00,Action,Soccer Cup : Play the Football Game,iOS,N/A,160097,N/A
96,0.00,0.00,0.00,0.00,0.00,Action,Shanghai Chinese Takeaway,iOS,N/A,160098,N/A
97,0.00,0.00,0.00,0.00,0.00,Action,Jumpline High Performance,iOS,N/A,160099,N/A
98,0.00,0.00,0.00,0.00,0.00,Action,Dancing Wheel - Paint on a spinning wheel,iOS,N/A,160100,N/A
99,0.00,0.00,0.00,0.00,0.00,Action,Vocaly,iOS,N/A,160101,N/A
100,0.00,0.00,0.00,0.00,0.00,Misc,Koma Neko DS,DS,Genterprise,160102,2008
101,0.00,0.00,0.00,0.00,0.00,Misc,a 3D Ice Marble Peg !,iOS,N/A,160103,N/A
102,0.00,0.00,0.00,0.00,0.00,Misc,Formic,iOS,N/A,160104,N/A
103,0.00,0.00,0.00,0.00,0.00,Strategy,Destiny of Spirits,PSV,Unknown,160105,2020
104,0.00,0.00,0.00,0.00,0.00,Simulation,Masters of the World: Geopolitical Simulator 3,OSX,N/A,160106,N/A
105,0.00,0.00,0.00,0.00,0.00,Action,Grand Palo Awesome Abu Dhabi,iOS,N/A,160107,N/A
106,0.00,0.00,0.00,0.00,0.00,Action,Money Tree Lead System,iOS,N/A,160108,N/A
107,0.00,0.00,0.00,0.00,0.00,Action,ResPig: Customized PRDC control and prevention strategies,iOS,N/A,160109,N/A
108,0.00,0.00,0.00,0.00,0.00,Action,"Gran Marry Prince-knight games,knight squad,princess games",iOS,N/A,160110,N/A
109,0.00,0.00,0.00,0.00,0.00,Action,BumbleBee Bump Multiply FREE,iOS,N/A,160111,N/A
110,0.00,0.00,0.00,0.00,0.00,Action,????? ??????? ???????  ?????  ?????  ??????????  ??? ????? ???????,iOS,N/A,160112,N/A
111,0.00,0.00,0.00,0.00,0.00,Action,TrackMyGolfer,iOS,N/A,160113,N/A
112,0.00,0.00,0.00,0.00,0.00,Action,Scratch Photo Reveal Game for Pokemon Red & Blue,iOS,N/A,160114,N/A
113,0.00,0.00,0.00,0.00,0.00,Action,A Best Special Air Car Pro,iOS,N/A,160115,N/A
114,0.00,0.00,0.00,0.00,0.00,Action,doTERRA Essential Oils Reference Guide,iOS,N/A,160116,N/A
115,0.00,0.00,0.00,0.00,0.00,Action,Kitten Animated Stickers,iOS,N/A,160117,N/A
116,0.00,0.00,0.00,0.00,0.00,Action,NAscoli Fit,iOS,N/A,160118,N/A
117,0.00,0.00,0.00,0.00,0.00,Action,Remote Xpert,iOS,N/A,160119,N/A
118,0.00,0.00,0.00,0.00,0.00,Action,Commonlounge,iOS,N/A,160120,N/A
119,0.00,0.00,0.00,0.00,0.00,Shooter,BreakThru,NES,Data East,160121,1987
120,0.00,0.00,0.00,0.00,0.00,Adventure,Dancing Blade: Katte ni Momo Tenshi!,DC,Konami Digital Entertainment,160122,1999
121,0.00,0.00,0.00,0.00,0.00,Sports,Real World Golf,PC,In2Games,160123,2005
122,0.00,0.00,0.00,0.00,0.00,Adventure,Akogare Girls Collection: Pika Pika Nurse Monogatari,DS,Unknown,160124,2011
123,0.00,0.00,0.00,0.00,0.00,Misc,Escape the Room: Magician's WC,iOS,N/A,160125,N/A
124,0.00,0.00,0.00,0.00,0.00,Action,Flappy Pug Wings - Magical Pug Flight,iOS,N/A,160126,N/A
125,0.00,0.00,0.00,0.00,0.00,Action,MoveLife,iOS,N/A,160127,N/A
126,0.00,0.00,0.00,0.00,0.00,Action,Rntgenpraxis Sell & Schwarze,iOS,N/A,160128,N/A
127,0.00,0.00,0.00,0.00,0.00,Action,Drone Up,iOS,N/A,160129,N/A
128,0.00,0.00,0.00,0.00,0.00,Action,Tapin Read,iOS,N/A,160130,N/A
129,0.00,0.00,0.00,0.00,0.00,Action,YAP,iOS,N/A,160131,N/A
130,0.00,0.00,0.00,0.00,0.00,Action,Doodle Blocktris!! -,iOS,N/A,160132,N/A
131,0.00,0.00,0.00,0.00,0.00,Action,digi4school,iOS,N/A,160133,N/A
132,0.00,0.00,0.00,0.00,0.00,Action,GROB?Line,iOS,N/A,160134,N/A
133,0.00,0.00,0.00,0.00,0.00,Action,Compass Quote Management,iOS,N/A,160135,N/A
134,0.00,0.00,0.00,0.00,0.00,Action,Crazy Jeep Racing Mania 3D,iOS,N/A,160136,N/A
135,0.00,0.00,0.00,0.00,0.00,Action,Currency App for iPad,iOS,N/A,160137,N/A
136,0.00,0.00,0.00,0.00,0.00,Action,Ciudadano Vigilante,iOS,N/A,160138,N/A
137,0.00,0.00,0.00,0.00,0.00,Action,Pak China Cargo Truck : Real CPEC Transport,iOS,N/A,160139,N/A
138,0.00,0.00,0.00,0.00,0.00,Sports,NHL All-Star Hockey 98,SAT,Sega,160140,1997
139,0.00,0.00,0.00,0.00,0.00,Strategy,Chessmaster 9000,PC,Ubisoft,160141,2002
140,0.00,0.00,0.00,0.00,0.00,Misc,Sparkle Snapshots,DS,Nintendo,160142,2009
141,0.00,0.00,0.00,0.00,0.00,Puzzle,Edge,PS3,Mobigame,160143,2010
142,0.00,0.00,0.00,0.00,0.00,Adventure,Clover Heart's Twin's Pack,PC,Alcot,160144,2010
143,0.00,0.00,0.00,0.00,0.00,Platform,Rat On A Scooter,iOS,N/A,160145,N/A
144,0.00,0.00,0.00,0.00,0.00,Action,My first card game: War,iOS,N/A,160146,N/A
145,0.00,0.00,0.00,0.00,0.00,Action,14px  Ultra fast-paced platformer,iOS,N/A,160147,N/A
146,0.00,0.00,0.00,0.00,0.00,Action,RemixMyHair,iOS,N/A,160148,N/A
147,0.00,0.00,0.00,0.00,0.00,Action,Color Match - Swipe Move Colors to Limit Less Fun,iOS,N/A,160149,N/A
148,0.00,0.00,0.00,0.00,0.00,Action,The Great Escape Festival,iOS,N/A,160150,N/A
149,0.00,0.00,0.00,0.00,0.00,Action,Farm Fruit Heroes - Fruit Match 3 Edition,iOS,N/A,160151,N/A
150,0.00,0.00,0.00,0.00,0.00,Action,Athleticard,iOS,N/A,160152,N/A
151,0.00,0.00,0.00,0.00,0.00,Action,Halloweens whack-a-mole,iOS,N/A,160153,N/A
152,0.00,0.00,0.00,0.00,0.00,Action,Evergreen Kosher Market,iOS,N/A,160154,N/A
153,0.00,0.00,0.00,0.00,0.00,Action,Palace of Fortune Slots Free - Gambling Winner,iOS,N/A,160155,N/A
154,0.00,0.00,0.00,0.00,0.00,Action,360DNS,iOS,N/A,160156,N/A
155,0.00,0.00,0.00,0.00,0.00,Action,Match and Pop: Bubble Blast Puzzles!,iOS,N/A,160157,N/A
156,0.00,0.00,0.00,0.00,0.00,Action,Sporting Classics,iOS,N/A,160158,N/A
157,0.00,0.00,0.00,0.00,0.00,Action,BallInGlass-Addictive ball Game Cool,iOS,N/A,160159,N/A
158,0.00,0.00,0.00,0.00,0.00,Action,Mumbai Darbar,iOS,N/A,160160,N/A
159,0.00,0.00,0.00,0.00,0.00,Platform,QuackShot starring Donald Duck,GEN,Sega,160161,1991
160,0.00,0.00,0.00,0.00,0.00,Platform,Bugs Bunny: Crazy Castle 3,GB,Nintendo,160162,1998
161,0.00,0.00,0.00,0.00,0.00,Racing,Monster Trucks Nitro,iOS,RedLynx,160163,2009
162,0.00,0.00,0.00,0.00,0.00,Adventure,Matsumoto Reiji 999: Story of Galaxy Express 999,PS,Banpresto,160164,2001
163,0.00,0.00,0.00,0.00,0.00,Action,AvoidRock,iOS,N/A,160165,N/A
164,0.00,0.00,0.00,0.00,0.00,Action,Bravian Lands,iOS,N/A,160166,N/A
165,0.00,0.00,0.00,0.00,0.00,Action,Tiny Thief,iOS,N/A,160167,N/A
166,0.00,0.00,0.00,0.00,0.00,Action,Explosive Dinosaurs,Ouya,N/A,160168,N/A
167,0.00,0.00,0.00,0.00,0.00,Action,WeatherIt,iOS,N/A,160169,N/A
168,0.00,0.00,0.00,0.00,0.00,Action,nclex-pn practical nursing 600 questions,iOS,N/A,160170,N/A
169,0.00,0.00,0.00,0.00,0.00,Action,Age of Slot Machine - 777 Best Slot Machine Games Free with Big Bonus Daily Reward,iOS,N/A,160171,N/A
170,0.00,0.00,0.00,0.00,0.00,Action,DMX2Percent,iOS,N/A,160172,N/A
171,0.00,0.00,0.00,0.00,0.00,Action,???? ?????? ??????,iOS,N/A,160173,N/A
172,0.00,0.00,0.00,0.00,0.00,Action,Hot Full Money Bag - Clash Vegas Games,iOS,N/A,160174,N/A
173,0.00,0.00,0.00,0.00,0.00,Action,Masikini,iOS,N/A,160175,N/A
174,0.00,0.00,0.00,0.00,0.00,Action,tokuyo,iOS,N/A,160176,N/A
175,0.00,0.00,0.00,0.00,0.00,Action,Working your core to do leg scissors health,iOS,N/A,160177,N/A
176,0.00,0.00,0.00,0.00,0.00,Action,POPD ???? ??? ???,iOS,N/A,160178,N/A
177,0.00,0.00,0.00,0.00,0.00,Action,Revolving single plank bridge - Fun stop,iOS,N/A,160179,N/A
178,0.00,0.00,0.00,0.00,0.00,Action,Awesome Word Puzzle Mania - brain train riddle,iOS,N/A,160180,N/A
179,0.00,0.00,0.00,0.00,0.00,Action,Fidget Spinner: Spinner simulator,iOS,N/A,160181,N/A
180,0.00,0.00,0.00,0.00,0.00,Action,Dr. Panda Stickers,iOS,N/A,160182,N/A
181,0.00,0.00,0.00,0.00,0.00,Action,myTCPR - Toyota Financial Services,iOS,N/A,160183,N/A
182,0.00,0.00,0.00,0.00,0.00,Platform,Joust,7800,Atari,160184,1985
183,0.00,0.00,0.00,0.00,0.00,Sports,G1 Jockey 3 2003,PS2,Tecmo Koei,160185,2003
184,0.00,0.00,0.00,0.00,0.00,Misc,Country Music Crossword,iOS,N/A,160186,N/A
185,0.00,0.00,0.00,0.00,0.00,Misc,PixelPolitics,iOS,N/A,160187,N/A
186,0.00,0.00,0.00,0.00,0.00,Action,Rocketbirds 2: Evolution,PS4,Unknown,160188,2020
187,0.00,0.00,0.00,0.00,0.00,Puzzle,Crystal Caverns of Amon-Ra,DSi,N/A,160189,N/A
188,0.00,0.00,0.00,0.00,0.00,Action,Polska Portugalia Frazesy Polskie portugalski zdania audio,iOS,N/A,160190,N/A
189,0.00,0.00,0.00,0.00,0.00,Action,RB Partners,iOS,N/A,160191,N/A
190,0.00,0.00,0.00,0.00,0.00,Action,????:??????,iOS,N/A,160192,N/A
191,0.00,0.00,0.00,0.00,0.00,Action,Game of Arms,iOS,N/A,160193,N/A
192,0.00,0.00,0.00,0.00,0.00,Action,"?????-??????,????????",iOS,N/A,160194,N/A
193,0.00,0.00,0.00,0.00,0.00,Action,Real Casino - Free Slots & Poker Of Slots Best Match - Games - Spin & Win!,iOS,N/A,160195,N/A
194,0.00,0.00,0.00,0.00,0.00,Action,Mexican Flavour Recipes - Cook And Learn Step by Step Guide,iOS,N/A,160196,N/A
195,0.00,0.00,0.00,0.00,0.00,Action,ARPG--Ares Hunter Pro,iOS,N/A,160197,N/A
196,0.00,0.00,0.00,0.00,0.00,Action,Amazing Super Flow Slots - Spin & Win,iOS,N/A,160198,N/A
197,0.00,0.00,0.00,0.00,0.00,Action,Aimed at Archery PRO : Excellent Archer,iOS,N/A,160199,N/A
198,0.00,0.00,0.00,0.00,0.00,Action,The Official Aruba Cruise App,iOS,N/A,160200,N/A
199,0.00,0.00,0.00,0.00,0.00,Action,Extream Speed Stunt Motor Bike,iOS,N/A,160201,N/A
200,0.00,0.00,0.00,0.00,0.00,Action,The Boy Who Cried Wolf,iOS,N/A,160202,N/A
201,0.00,0.00,0.00,0.00,0.00,Action,INK GAME: MYSTERY MACHINE - CHAPTER 1,iOS,N/A,160203,N/A
202,0.00,0.00,0.00,0.00,0.00,Role-Playing,Lords of Magic,PC,Vivendi Games,160204,1996
203,0.00,0.00,0.00,0.00,0.00,Misc,Shinzui Taikyoku Igo: Go Sennin,SNES,J-Wing,160205,1995
204,0.00,0.00,0.00,0.00,0.00,Fighting,The Circle: Martial Arts Fighter,Wii,Unknown,160206,N/A
205,0.00,0.00,0.00,0.00,0.00,Puzzle,Hebereke's Popoon,SNES,Sunsoft,160207,1993
206,0.00,0.00,0.00,0.00,0.00,Action,Q Monkey,iOS,N/A,160208,N/A
207,0.00,0.00,0.00,0.00,0.00,Action,BitRage,iOS,N/A,160209,N/A
208,0.00,0.00,0.00,0.00,0.00,Action,Zombie Easter Bunny,iOS,N/A,160210,N/A
209,0.00,0.00,0.00,0.00,0.00,Action,Air Conflicts: Pacific Carriers,X360,PQube,160211,2012
210,0.00,0.00,0.00,0.00,0.00,Action,NSW Innov8,iOS,N/A,160212,N/A
211,0.00,0.00,0.00,0.00,0.00,Action,Ballot - Vote in Congress,iOS,N/A,160213,N/A
212,0.00,0.00,0.00,0.00,0.00,Action,Old Vegas Casino Amazing Las Vegas - Free Las Vegas Casino Games,iOS,N/A,160214,N/A
213,0.00,0.00,0.00,0.00,0.00,Action,Blind Community,iOS,N/A,160215,N/A
214,0.00,0.00,0.00,0.00,0.00,Action,Cloud Music Songs Pro - Free Music Offline Player and Downloader for Dropbox & Google Drive,iOS,N/A,160216,N/A
215,0.00,0.00,0.00,0.00,0.00,Action,CPA: Regulation - Self-Paced,iOS,N/A,160217,N/A
216,0.00,0.00,0.00,0.00,0.00,Action,Ace Casino Club: Hot Slots & Big Daily Coins,iOS,N/A,160218,N/A
217,0.00,0.00,0.00,0.00,0.00,Action,Dark Parables : Hidden Objects,iOS,N/A,160219,N/A
218,0.00,0.00,0.00,0.00,0.00,Action,Mimzmart,iOS,N/A,160220,N/A
219,0.00,0.00,0.00,0.00,0.00,Action,MiOrder,iOS,N/A,160221,N/A
220,0.00,0.00,0.00,0.00,0.00,Action,J2U Roofing App,iOS,N/A,160222,N/A
221,0.00,0.00,0.00,0.00,0.00,Action,FEX Mail,iOS,N/A,160223,N/A
222,0.00,0.00,0.00,0.00,0.00,Shooter,Strike Force Red Cell,PC,Graffiti,160224,2009
223,0.00,0.00,0.00,0.00,0.00,Role-Playing,Brave Story: Wataru no Bouken,PS2,Sony Computer Entertainment,160225,2006
224,0.00,0.00,0.00,0.00,0.00,Puzzle,Wind and Water: Puzzle Battles,DC,RedSpot Games,160226,2008
225,0.00,0.00,0.00,0.00,0.00,Adventure,Miss Moonlight,DC,Naxat Soft,160227,2001
226,0.00,0.00,0.00,0.00,0.00,Misc,Capture,iOS,N/A,160228,N/A
227,0.00,0.00,0.00,0.00,0.00,Puzzle,Gravinaytor,iOS,N/A,160229,N/A
228,0.00,0.00,0.00,0.00,0.00,Action,Preschool EduKitty-Fun Educational Game for Toddlers & Preschoolers!,iOS,N/A,160230,N/A
229,0.00,0.00,0.00,0.00,0.00,Action,Dino Hunter: Deadly Shores,iOS,N/A,160231,N/A
230,0.00,0.00,0.00,0.00,0.00,Action,777 A Doubleslots Classic Gambler Slots Game,iOS,N/A,160232,N/A
231,0.00,0.00,0.00,0.00,0.00,Action,????????!?,iOS,N/A,160233,N/A
232,0.00,0.00,0.00,0.00,0.00,Action,Painting For Kids Paw Patrol App Edition,iOS,N/A,160234,N/A
233,0.00,0.00,0.00,0.00,0.00,Action,1up Crazy Betline Advanced Slots,iOS,N/A,160235,N/A
234,0.00,0.00,0.00,0.00,0.00,Action,Bakery Blast,iOS,N/A,160236,N/A
235,0.00,0.00,0.00,0.00,0.00,Action,Chibi Quest - Endless Arcade Addicting Games,iOS,N/A,160237,N/A
236,0.00,0.00,0.00,0.00,0.00,Action,Cute Emotions Stickers Vol 02,iOS,N/A,160238,N/A
237,0.00,0.00,0.00,0.00,0.00,Action,lot Machine Pouch Coins! FREE Game,iOS,N/A,160239,N/A
238,0.00,0.00,0.00,0.00,0.00,Action,Indilinks,iOS,N/A,160240,N/A
239,0.00,0.00,0.00,0.00,0.00,Action,Dominion App,iOS,N/A,160241,N/A
240,0.00,0.00,0.00,0.00,0.00,Action,Relief Buddy,iOS,N/A,160242,N/A
241,0.00,0.00,0.00,0.00,0.00,Action,Arkitekturguide Vejle,iOS,N/A,160243,N/A
242,0.00,0.00,0.00,0.00,0.00,Action,Unicred Associe-se,iOS,N/A,160244,N/A
243,0.00,0.00,0.00,0.00,0.00,Action,Emergency Driver Sim: City Hero,iOS,N/A,160245,N/A
244,0.00,0.00,0.00,0.00,0.00,Action,????Pro for ???? - ??????????,iOS,N/A,160246,N/A
245,0.00,0.00,0.00,0.00,0.00,Shooter,Postal III,PS3,N/A,160247,N/A
246,0.00,0.00,0.00,0.00,0.00,Misc,at Enta! Taisen Igo,DS,Tasuke,160248,2010
247,0.00,0.00,0.00,0.00,0.00,Sports,Outdoors Unlimited,Wii,Mastiff,160249,2012
248,0.00,0.00,0.00,0.00,0.00,Misc,Football Cannon,iOS,N/A,160250,N/A
249,0.00,0.00,0.00,0.00,0.00,Role-Playing,Bloodmasque,iOS,N/A,160251,N/A
250,0.00,0.00,0.00,0.00,0.00,Action,KRUNCH,PC,N/A,160252,N/A
251,0.00,0.00,0.00,0.00,0.00,Action,TriCalculator,iOS,N/A,160253,N/A
252,0.00,0.00,0.00,0.00,0.00,Action,Crosspoint Dublin,iOS,N/A,160254,N/A
253,0.00,0.00,0.00,0.00,0.00,Action,NUEVO ARPEGIO. Technology & Logistics Parks - iPhone Version.,iOS,N/A,160255,N/A
